,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000001,ACCION POPULAR,,100.000,44,44,21,00000001.jpg,0.237,0.203,12/10/2022,12:30 h, 100.0000,021308,1482
12,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,44,44,43,00000007.jpg,0.485,0.416,12/10/2022,12:30 h, 100.0000,021308,1482
7,00000006,FUERZA POPULAR,,100.000,44,44,50,00000006.jpg,0.564,0.483,12/10/2022,12:30 h, 100.0000,021308,1482
10,00000003,RENOVACION POPULAR,,100.000,44,44,65,00000003.jpg,0.733,0.628,12/10/2022,12:30 h, 100.0000,021308,1482
13,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,44,44,71,00000008.jpg,0.801,0.686,12/10/2022,12:30 h, 100.0000,021308,1482
3,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,44,44,164,00000018.jpg,1.850,1.585,12/10/2022,12:30 h, 100.0000,021308,1482
9,00000009,PODEMOS PERU,,100.000,44,44,195,00000009.jpg,2.200,1.885,12/10/2022,12:30 h, 100.0000,021308,1482
1,00000019,SOCIOS POR ANCASH,,100.000,44,44,256,00000019.jpg,2.888,2.475,12/10/2022,12:30 h, 100.0000,021308,1482
2,00000182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.000,44,44,261,00000182.jpg,2.945,2.523,12/10/2022,12:30 h, 100.0000,021308,1482
11,00000004,ALIANZA PARA EL PROGRESO,,100.000,44,44,271,00000004.jpg,3.058,2.620,12/10/2022,12:30 h, 100.0000,021308,1482
6,00000005,JUNTOS POR EL PERU,,100.000,44,44,339,00000005.jpg,3.825,3.277,12/10/2022,12:30 h, 100.0000,021308,1482
14,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,44,44,389,00000002.jpg,4.389,3.760,12/10/2022,12:30 h, 100.0000,021308,1482
4,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,44,44,1903,00000021.jpg,21.471,18.395,12/10/2022,12:30 h, 100.0000,021308,1482
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,44,44,2211,00000011.jpg,24.946,21.373,12/10/2022,12:30 h, 100.0000,021308,1482
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,44,44,2624,00000020.jpg,29.606,25.365,12/10/2022,12:30 h, 100.0000,021308,1482
