,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000009,PODEMOS PERU,,100.000,96,96,195,00000009.jpg,0.987,0.835,12/10/2022,13:00 h, 100.0000,220111,3590
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,96,96,288,00000002.jpg,1.458,1.234,12/10/2022,13:00 h, 100.0000,220111,3590
8,00000001,ACCION POPULAR,,100.000,96,96,303,00000001.jpg,1.534,1.298,12/10/2022,13:00 h, 100.0000,220111,3590
10,00000003,RENOVACION POPULAR,,100.000,96,96,350,00000003.jpg,1.772,1.499,12/10/2022,13:00 h, 100.0000,220111,3590
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,96,96,364,00000011.jpg,1.843,1.559,12/10/2022,13:00 h, 100.0000,220111,3590
2,00000118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.000,96,96,457,00000118.jpg,2.314,1.958,12/10/2022,13:00 h, 100.0000,220111,3590
0,00000114,NUEVA ESPERANZA,,100.000,96,96,1704,00000114.jpg,8.627,7.300,12/10/2022,13:00 h, 100.0000,220111,3590
3,00000116,FRENTE ESPERANZA POR TACNA,,100.000,96,96,1754,00000116.jpg,8.880,7.514,12/10/2022,13:00 h, 100.0000,220111,3590
6,00000119,SIEMPRE TACNA,,100.000,96,96,1767,00000119.jpg,8.945,7.570,12/10/2022,13:00 h, 100.0000,220111,3590
11,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,96,96,1775,00000007.jpg,8.986,7.604,12/10/2022,13:00 h, 100.0000,220111,3590
4,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,96,96,2796,00000115.jpg,14.155,11.978,12/10/2022,13:00 h, 100.0000,220111,3590
1,00000113,BANDERAS TACNEÑISTAS,,100.000,96,96,3898,00000113.jpg,19.734,16.699,12/10/2022,13:00 h, 100.0000,220111,3590
5,00000121,JUNTOS POR TACNA,,100.000,96,96,4102,00000121.jpg,20.766,17.573,12/10/2022,13:00 h, 100.0000,220111,3590
