,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,255,255,164,00000011.jpg,0.327,0.260,12/10/2022,13:00 h,  95.8647,190109,12819
7,00000009,PODEMOS PERU,,100.000,255,255,405,00000009.jpg,0.808,0.643,12/10/2022,13:00 h,  95.8647,190109,12819
6,00000006,FUERZA POPULAR,,100.000,255,255,621,00000006.jpg,1.238,0.986,12/10/2022,13:00 h,  95.8647,190109,12819
8,00000003,RENOVACION POPULAR,,100.000,255,255,1151,00000003.jpg,2.295,1.828,12/10/2022,13:00 h,  95.8647,190109,12819
0,00000099,PIURA RENACE,,100.000,255,255,1200,00000099.jpg,2.393,1.906,12/10/2022,13:00 h,  95.8647,190109,12819
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,255,255,1318,00000095.jpg,2.628,2.093,12/10/2022,13:00 h,  95.8647,190109,12819
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,255,255,1864,00000004.jpg,3.717,2.960,12/10/2022,13:00 h,  95.8647,190109,12819
3,00000097,REGION PARA TODOS,,100.000,255,255,3739,00000097.jpg,7.456,5.938,12/10/2022,13:00 h,  95.8647,190109,12819
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,255,255,6432,00000098.jpg,12.826,10.215,12/10/2022,13:00 h,  95.8647,190109,12819
4,00000096,CONTIGO REGION,,100.000,255,255,10195,00000096.jpg,20.329,16.191,12/10/2022,13:00 h,  95.8647,190109,12819
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,255,255,23061,00000002.jpg,45.984,36.623,12/10/2022,13:00 h,  95.8647,190109,12819
