,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,142,142,687,00000007.jpg,2.335,2.034,12/10/2022,13:00 h, 100.0000,140401,4360
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,142,142,777,00000141.jpg,2.641,2.300,12/10/2022,13:00 h, 100.0000,140401,4360
4,00000001,ACCION POPULAR,,100.000,142,142,795,00000001.jpg,2.702,2.353,12/10/2022,13:00 h, 100.0000,140401,4360
9,00000010,PARTIDO MORADO,,100.000,142,142,821,00000010.jpg,2.790,2.430,12/10/2022,13:00 h, 100.0000,140401,4360
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,142,142,1478,00000004.jpg,5.023,4.375,12/10/2022,13:00 h, 100.0000,140401,4360
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,142,142,2379,00000002.jpg,8.086,7.042,12/10/2022,13:00 h, 100.0000,140401,4360
0,00000072,PATRIA JOVEN,,100.000,142,142,3082,00000072.jpg,10.475,9.123,12/10/2022,13:00 h, 100.0000,140401,4360
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,142,142,3107,00000073.jpg,10.560,9.197,12/10/2022,13:00 h, 100.0000,140401,4360
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,142,142,4682,00000074.jpg,15.913,13.859,12/10/2022,13:00 h, 100.0000,140401,4360
6,00000003,RENOVACION POPULAR,,100.000,142,142,5487,00000003.jpg,18.649,16.242,12/10/2022,13:00 h, 100.0000,140401,4360
5,00000009,PODEMOS PERU,,100.000,142,142,6127,00000009.jpg,20.825,18.137,12/10/2022,13:00 h, 100.0000,140401,4360
