,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,39,39,81,00000002.jpg,1.326,1.240,12/10/2022,16:00 h, 100.0000,010602,423
3,00000014,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,,100.000,39,39,188,00000014.jpg,3.078,2.879,12/10/2022,16:00 h, 100.0000,010602,423
5,00000006,FUERZA POPULAR,,100.000,39,39,190,00000006.jpg,3.111,2.910,12/10/2022,16:00 h, 100.0000,010602,423
4,00000005,JUNTOS POR EL PERU,,100.000,39,39,284,00000005.jpg,4.650,4.349,12/10/2022,16:00 h, 100.0000,010602,423
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,39,39,368,00000004.jpg,6.026,5.636,12/10/2022,16:00 h, 100.0000,010602,423
1,00000017,MOVIMIENTO REGIONAL VICTORIA AMAZONENSE,,100.000,39,39,572,00000017.jpg,9.366,8.760,12/10/2022,16:00 h, 100.0000,010602,423
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,39,39,572,00000008.jpg,9.366,8.760,12/10/2022,16:00 h, 100.0000,010602,423
0,00000016,SENTIMIENTO AMAZONENSE REGIONAL,,100.000,39,39,912,00000016.jpg,14.934,13.966,12/10/2022,16:00 h, 100.0000,010602,423
6,00000003,RENOVACION POPULAR,,100.000,39,39,1283,00000003.jpg,21.009,19.648,12/10/2022,16:00 h, 100.0000,010602,423
2,00000015,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,,100.000,39,39,1657,00000015.jpg,27.133,25.375,12/10/2022,16:00 h, 100.0000,010602,423
