,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000001,ACCION POPULAR,,100.000,64,64,71,00000001.jpg,0.663,0.479,12/10/2022,13:00 h,  98.4615,200102,4116
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,64,64,91,00000011.jpg,0.850,0.614,12/10/2022,13:00 h,  98.4615,200102,4116
8,00000009,PODEMOS PERU,,100.000,64,64,172,00000009.jpg,1.606,1.160,12/10/2022,13:00 h,  98.4615,200102,4116
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,64,64,223,00000008.jpg,2.082,1.504,12/10/2022,13:00 h,  98.4615,200102,4116
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,64,64,560,00000100.jpg,5.229,3.777,12/10/2022,13:00 h,  98.4615,200102,4116
4,00000103,MORAL Y DESARROLLO,,100.000,64,64,1036,00000103.jpg,9.673,6.988,12/10/2022,13:00 h,  98.4615,200102,4116
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,64,64,1141,00000102.jpg,10.654,7.696,12/10/2022,13:00 h,  98.4615,200102,4116
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,64,64,1166,00000109.jpg,10.887,7.865,12/10/2022,13:00 h,  98.4615,200102,4116
0,00000101,PODER ANDINO,,100.000,64,64,1561,00000101.jpg,14.575,10.529,12/10/2022,13:00 h,  98.4615,200102,4116
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,64,64,4689,00000105.jpg,43.782,31.627,12/10/2022,13:00 h,  98.4615,200102,4116
