,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,165,165,164,00000011.jpg,0.485,0.421,12/10/2022,13:00 h,  98.8024,120112,5188
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,165,165,442,00000008.jpg,1.307,1.133,12/10/2022,13:00 h,  98.8024,120112,5188
5,00000006,FUERZA POPULAR,,100.000,165,165,860,00000006.jpg,2.544,2.205,12/10/2022,13:00 h,  98.8024,120112,5188
3,00000066,NUEVA LIBERTAD,,100.000,165,165,1009,00000066.jpg,2.985,2.587,12/10/2022,13:00 h,  98.8024,120112,5188
6,00000003,RENOVACION POPULAR,,100.000,165,165,1122,00000003.jpg,3.319,2.877,12/10/2022,13:00 h,  98.8024,120112,5188
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,165,165,1341,00000007.jpg,3.967,3.439,12/10/2022,13:00 h,  98.8024,120112,5188
0,00000068,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.000,165,165,1342,00000068.jpg,3.969,3.441,12/10/2022,13:00 h,  98.8024,120112,5188
2,00000067,SUMATE,,100.000,165,165,3453,00000067.jpg,10.214,8.855,12/10/2022,13:00 h,  98.8024,120112,5188
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,165,165,4749,00000004.jpg,14.047,12.178,12/10/2022,13:00 h,  98.8024,120112,5188
1,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,165,165,6843,00000069.jpg,20.241,17.548,12/10/2022,13:00 h,  98.8024,120112,5188
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,165,165,12483,00000002.jpg,36.923,32.011,12/10/2022,13:00 h,  98.8024,120112,5188
