,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,599,599,2148,00000002.jpg,1.610,1.427,12/10/2022,13:00 h, 100.0000,200901,17155
2,00000107,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,,100.000,599,599,2722,00000107.jpg,2.040,1.808,12/10/2022,13:00 h, 100.0000,200901,17155
10,00000009,PODEMOS PERU,,100.000,599,599,4350,00000009.jpg,3.260,2.889,12/10/2022,13:00 h, 100.0000,200901,17155
3,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,599,599,7383,00000100.jpg,5.534,4.903,12/10/2022,13:00 h, 100.0000,200901,17155
11,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,599,599,7636,00000008.jpg,5.723,5.071,12/10/2022,13:00 h, 100.0000,200901,17155
0,00000101,PODER ANDINO,,100.000,599,599,8259,00000101.jpg,6.190,5.485,12/10/2022,13:00 h, 100.0000,200901,17155
1,00000108,MOVIMIENTO ACCION REGIONAL,,100.000,599,599,8885,00000108.jpg,6.659,5.901,12/10/2022,13:00 h, 100.0000,200901,17155
5,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,599,599,8945,00000102.jpg,6.704,5.940,12/10/2022,13:00 h, 100.0000,200901,17155
9,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,599,599,9363,00000011.jpg,7.018,6.218,12/10/2022,13:00 h, 100.0000,200901,17155
8,00000104,SOMOS PUEBLO,,100.000,599,599,10672,00000104.jpg,7.999,7.087,12/10/2022,13:00 h, 100.0000,200901,17155
7,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,599,599,10730,00000109.jpg,8.042,7.126,12/10/2022,13:00 h, 100.0000,200901,17155
6,00000103,MORAL Y DESARROLLO,,100.000,599,599,25327,00000103.jpg,18.983,16.820,12/10/2022,13:00 h, 100.0000,200901,17155
4,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,599,599,27002,00000105.jpg,20.238,17.932,12/10/2022,13:00 h, 100.0000,200901,17155
