,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,71,71,70,00000002.jpg,0.749,0.601,12/10/2022,13:00 h,  98.6111,110708,2289
5,00000006,FUERZA POPULAR,,100.000,71,71,142,00000006.jpg,1.519,1.220,12/10/2022,13:00 h,  98.6111,110708,2289
3,00000062,JUNIN RENACE,,100.000,71,71,269,00000062.jpg,2.877,2.311,12/10/2022,13:00 h,  98.6111,110708,2289
6,00000009,PODEMOS PERU,,100.000,71,71,270,00000009.jpg,2.888,2.320,12/10/2022,13:00 h,  98.6111,110708,2289
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,71,71,447,00000063.jpg,4.781,3.841,12/10/2022,13:00 h,  98.6111,110708,2289
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,71,71,606,00000008.jpg,6.482,5.207,12/10/2022,13:00 h,  98.6111,110708,2289
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,71,71,937,00000061.jpg,10.022,8.051,12/10/2022,13:00 h,  98.6111,110708,2289
0,00000064,CORAZON PATRIOTA,,100.000,71,71,1118,00000064.jpg,11.958,9.606,12/10/2022,13:00 h,  98.6111,110708,2289
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,71,71,1752,00000004.jpg,18.740,15.054,12/10/2022,13:00 h,  98.6111,110708,2289
4,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,71,71,3738,00000060.jpg,39.983,32.119,12/10/2022,13:00 h,  98.6111,110708,2289
