,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000001,ACCION POPULAR,,100.000,370,370,612,00000001.jpg,0.874,0.709,12/10/2022,12:30 h, 100.0000,021309,16288
12,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,370,370,856,00000007.jpg,1.222,0.991,12/10/2022,12:30 h, 100.0000,021309,16288
14,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,370,370,1019,00000002.jpg,1.455,1.180,12/10/2022,12:30 h, 100.0000,021309,16288
9,00000009,PODEMOS PERU,,100.000,370,370,1471,00000009.jpg,2.100,1.704,12/10/2022,12:30 h, 100.0000,021309,16288
13,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,370,370,1960,00000008.jpg,2.798,2.270,12/10/2022,12:30 h, 100.0000,021309,16288
10,00000003,RENOVACION POPULAR,,100.000,370,370,2048,00000003.jpg,2.923,2.372,12/10/2022,12:30 h, 100.0000,021309,16288
7,00000006,FUERZA POPULAR,,100.000,370,370,2219,00000006.jpg,3.167,2.570,12/10/2022,12:30 h, 100.0000,021309,16288
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,370,370,2631,00000011.jpg,3.756,3.047,12/10/2022,12:30 h, 100.0000,021309,16288
2,00000182,MOVIMIENTO INDEPENDIENTE REGIONAL ANCASH A LA OBRA,,100.000,370,370,3691,00000182.jpg,5.269,4.275,12/10/2022,12:30 h, 100.0000,021309,16288
3,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,370,370,4502,00000018.jpg,6.426,5.214,12/10/2022,12:30 h, 100.0000,021309,16288
6,00000005,JUNTOS POR EL PERU,,100.000,370,370,7913,00000005.jpg,11.295,9.164,12/10/2022,12:30 h, 100.0000,021309,16288
4,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,370,370,8110,00000021.jpg,11.576,9.393,12/10/2022,12:30 h, 100.0000,021309,16288
1,00000019,SOCIOS POR ANCASH,,100.000,370,370,8538,00000019.jpg,12.187,9.888,12/10/2022,12:30 h, 100.0000,021309,16288
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,370,370,11048,00000020.jpg,15.770,12.795,12/10/2022,12:30 h, 100.0000,021309,16288
11,00000004,ALIANZA PARA EL PROGRESO,,100.000,370,370,13439,00000004.jpg,19.183,15.564,12/10/2022,12:30 h, 100.0000,021309,16288
