,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,76,76,46,00000141.jpg,0.319,0.261,12/10/2022,13:00 h,  98.7013,130120,3232
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,76,76,55,00000071.jpg,0.382,0.312,12/10/2022,13:00 h,  98.7013,130120,3232
6,00000001,ACCION POPULAR,,100.000,76,76,127,00000001.jpg,0.881,0.720,12/10/2022,13:00 h,  98.7013,130120,3232
7,00000003,RENOVACION POPULAR,,100.000,76,76,128,00000003.jpg,0.888,0.725,12/10/2022,13:00 h,  98.7013,130120,3232
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,76,76,131,00000011.jpg,0.909,0.742,12/10/2022,13:00 h,  98.7013,130120,3232
5,00000006,FUERZA POPULAR,,100.000,76,76,323,00000006.jpg,2.241,1.831,12/10/2022,13:00 h,  98.7013,130120,3232
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,76,76,916,00000008.jpg,6.356,5.192,12/10/2022,13:00 h,  98.7013,130120,3232
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,76,76,1464,00000007.jpg,10.158,8.297,12/10/2022,13:00 h,  98.7013,130120,3232
4,00000005,JUNTOS POR EL PERU,,100.000,76,76,2081,00000005.jpg,14.439,11.794,12/10/2022,13:00 h,  98.7013,130120,3232
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,76,76,2241,00000002.jpg,15.550,12.701,12/10/2022,13:00 h,  98.7013,130120,3232
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,76,76,2245,00000070.jpg,15.577,12.724,12/10/2022,13:00 h,  98.7013,130120,3232
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,76,76,4655,00000004.jpg,32.299,26.383,12/10/2022,13:00 h,  98.7013,130120,3232
