,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000003,RENOVACION POPULAR,,100.000,97,97,19,00000003.jpg,0.111,0.082,12/10/2022,13:00 h,  96.0396,190106,6097
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,97,97,75,00000011.jpg,0.438,0.323,12/10/2022,13:00 h,  96.0396,190106,6097
7,00000009,PODEMOS PERU,,100.000,97,97,85,00000009.jpg,0.496,0.366,12/10/2022,13:00 h,  96.0396,190106,6097
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,97,97,155,00000002.jpg,0.905,0.667,12/10/2022,13:00 h,  96.0396,190106,6097
0,00000099,PIURA RENACE,,100.000,97,97,178,00000099.jpg,1.039,0.766,12/10/2022,13:00 h,  96.0396,190106,6097
6,00000006,FUERZA POPULAR,,100.000,97,97,212,00000006.jpg,1.237,0.913,12/10/2022,13:00 h,  96.0396,190106,6097
4,00000096,CONTIGO REGION,,100.000,97,97,957,00000096.jpg,5.586,4.120,12/10/2022,13:00 h,  96.0396,190106,6097
3,00000097,REGION PARA TODOS,,100.000,97,97,2489,00000097.jpg,14.528,10.715,12/10/2022,13:00 h,  96.0396,190106,6097
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,97,97,3253,00000095.jpg,18.988,14.004,12/10/2022,13:00 h,  96.0396,190106,6097
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,97,97,3516,00000004.jpg,20.523,15.136,12/10/2022,13:00 h,  96.0396,190106,6097
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,97,97,6193,00000098.jpg,36.149,26.661,12/10/2022,13:00 h,  96.0396,190106,6097
