,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,27,27,0,00000008.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,190402,377
5,00000006,FUERZA POPULAR,,100.000,27,27,4,00000006.jpg,0.068,0.064,12/10/2022,13:00 h, 100.0000,190402,377
6,00000001,ACCION POPULAR,,100.000,27,27,4,00000001.jpg,0.068,0.064,12/10/2022,13:00 h, 100.0000,190402,377
0,00000099,PIURA RENACE,,100.000,27,27,9,00000099.jpg,0.153,0.144,12/10/2022,13:00 h, 100.0000,190402,377
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,27,27,11,00000004.jpg,0.188,0.176,12/10/2022,13:00 h, 100.0000,190402,377
4,00000096,CONTIGO REGION,,100.000,27,27,25,00000096.jpg,0.426,0.401,12/10/2022,13:00 h, 100.0000,190402,377
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,27,27,240,00000098.jpg,4.093,3.846,12/10/2022,13:00 h, 100.0000,190402,377
3,00000097,REGION PARA TODOS,,100.000,27,27,1088,00000097.jpg,18.554,17.433,12/10/2022,13:00 h, 100.0000,190402,377
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,27,27,2239,00000002.jpg,38.182,35.876,12/10/2022,13:00 h, 100.0000,190402,377
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,27,27,2244,00000095.jpg,38.267,35.956,12/10/2022,13:00 h, 100.0000,190402,377
