,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,3,00000007.jpg,0.688,0.548,12/10/2022,12:30 h, 100.0000,040213,111
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,6,00000008.jpg,1.376,1.097,12/10/2022,12:30 h, 100.0000,040213,111
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,3,3,8,00000032.jpg,1.835,1.463,12/10/2022,12:30 h, 100.0000,040213,111
6,00000005,JUNTOS POR EL PERU,,100.000,3,3,9,00000005.jpg,2.064,1.645,12/10/2022,12:30 h, 100.0000,040213,111
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,3,3,14,00000031.jpg,3.211,2.559,12/10/2022,12:30 h, 100.0000,040213,111
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,3,3,21,00000027.jpg,4.817,3.839,12/10/2022,12:30 h, 100.0000,040213,111
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,21,00000002.jpg,4.817,3.839,12/10/2022,12:30 h, 100.0000,040213,111
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,46,00000004.jpg,10.550,8.410,12/10/2022,12:30 h, 100.0000,040213,111
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,3,3,47,00000026.jpg,10.780,8.592,12/10/2022,12:30 h, 100.0000,040213,111
0,00000028,YO AREQUIPA,,100.000,3,3,111,00000028.jpg,25.459,20.293,12/10/2022,12:30 h, 100.0000,040213,111
2,00000029,FUERZA AREQUIPEÑA,,100.000,3,3,150,00000029.jpg,34.404,27.422,12/10/2022,12:30 h, 100.0000,040213,111
