,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000005,JUNTOS POR EL PERU,,100.000,37,37,35,00000005.jpg,0.421,0.379,12/10/2022,13:00 h, 100.0000,100203,912
4,00000006,FUERZA POPULAR,,100.000,37,37,60,00000006.jpg,0.721,0.650,12/10/2022,13:00 h, 100.0000,100203,912
6,00000009,PODEMOS PERU,,100.000,37,37,69,00000009.jpg,0.829,0.747,12/10/2022,13:00 h, 100.0000,100203,912
5,00000001,ACCION POPULAR,,100.000,37,37,78,00000001.jpg,0.938,0.845,12/10/2022,13:00 h, 100.0000,100203,912
1,00000058,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,,100.000,37,37,503,00000058.jpg,6.046,5.448,12/10/2022,13:00 h, 100.0000,100203,912
7,00000003,RENOVACION POPULAR,,100.000,37,37,619,00000003.jpg,7.440,6.705,12/10/2022,13:00 h, 100.0000,100203,912
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,37,37,768,00000011.jpg,9.231,8.319,12/10/2022,13:00 h, 100.0000,100203,912
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,37,37,1499,00000002.jpg,18.017,16.237,12/10/2022,13:00 h, 100.0000,100203,912
0,00000059,UNO POR ICA,,100.000,37,37,1671,00000059.jpg,20.084,18.100,12/10/2022,13:00 h, 100.0000,100203,912
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,37,37,3018,00000004.jpg,36.274,32.691,12/10/2022,13:00 h, 100.0000,100203,912
