,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000005,JUNTOS POR EL PERU,,100.000,52,52,130,00000005.jpg,1.238,1.098,12/10/2022,13:00 h, 100.0000,230301,1340
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,52,52,183,00000007.jpg,1.742,1.545,12/10/2022,13:00 h, 100.0000,230301,1340
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,52,52,187,00000002.jpg,1.780,1.579,12/10/2022,13:00 h, 100.0000,230301,1340
6,00000003,RENOVACION POPULAR,,100.000,52,52,218,00000003.jpg,2.076,1.841,12/10/2022,13:00 h, 100.0000,230301,1340
4,00000006,FUERZA POPULAR,,100.000,52,52,535,00000006.jpg,5.094,4.517,12/10/2022,13:00 h, 100.0000,230301,1340
1,00000124,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",,100.000,52,52,1006,00000124.jpg,9.578,8.494,12/10/2022,13:00 h, 100.0000,230301,1340
0,00000126,MOVIMIENTO DE INCLUSION REGIONAL,,100.000,52,52,1515,00000126.jpg,14.424,12.792,12/10/2022,13:00 h, 100.0000,230301,1340
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,52,52,1879,00000011.jpg,17.890,15.866,12/10/2022,13:00 h, 100.0000,230301,1340
5,00000001,ACCION POPULAR,,100.000,52,52,1931,00000001.jpg,18.385,16.305,12/10/2022,13:00 h, 100.0000,230301,1340
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,52,52,2919,00000004.jpg,27.792,24.647,12/10/2022,13:00 h, 100.0000,230301,1340
