,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
0,00000029,FUERZA AREQUIPEÑA,,100.000,18,18,27,00000029.jpg,0.777,0.682,12/10/2022,16:00 h, 100.0000,040407,485
5,00000009,PODEMOS PERU,,100.000,18,18,78,00000009.jpg,2.245,1.970,12/10/2022,16:00 h, 100.0000,040407,485
4,00000001,ACCION POPULAR,,100.000,18,18,91,00000001.jpg,2.619,2.299,12/10/2022,16:00 h, 100.0000,040407,485
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,18,18,91,00000002.jpg,2.619,2.299,12/10/2022,16:00 h, 100.0000,040407,485
3,00000005,JUNTOS POR EL PERU,,100.000,18,18,178,00000005.jpg,5.124,4.496,12/10/2022,16:00 h, 100.0000,040407,485
8,00000010,PARTIDO MORADO,,100.000,18,18,191,00000010.jpg,5.498,4.824,12/10/2022,16:00 h, 100.0000,040407,485
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,18,18,223,00000008.jpg,6.419,5.633,12/10/2022,16:00 h, 100.0000,040407,485
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,18,18,310,00000004.jpg,8.923,7.830,12/10/2022,16:00 h, 100.0000,040407,485
6,00000003,RENOVACION POPULAR,,100.000,18,18,583,00000003.jpg,16.782,14.726,12/10/2022,16:00 h, 100.0000,040407,485
1,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,18,18,644,00000032.jpg,18.538,16.267,12/10/2022,16:00 h, 100.0000,040407,485
2,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,18,18,1058,00000031.jpg,30.455,26.724,12/10/2022,16:00 h, 100.0000,040407,485
