,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,250,250,384,00000004.jpg,0.750,0.623,12/10/2022,16:00 h,  96.8992,220113,10437
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,250,250,749,00000011.jpg,1.464,1.216,12/10/2022,16:00 h,  96.8992,220113,10437
7,00000009,PODEMOS PERU,,100.000,250,250,910,00000009.jpg,1.778,1.477,12/10/2022,16:00 h,  96.8992,220113,10437
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,250,250,1582,00000002.jpg,3.091,2.568,12/10/2022,16:00 h,  96.8992,220113,10437
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,250,250,1665,00000008.jpg,3.253,2.702,12/10/2022,16:00 h,  96.8992,220113,10437
1,00000114,NUEVA ESPERANZA,,100.000,250,250,2220,00000114.jpg,4.338,3.603,12/10/2022,16:00 h,  96.8992,220113,10437
0,00000120,SI SE PUEDE,,100.000,250,250,4959,00000120.jpg,9.690,8.049,12/10/2022,16:00 h,  96.8992,220113,10437
4,00000121,JUNTOS POR TACNA,,100.000,250,250,5527,00000121.jpg,10.800,8.971,12/10/2022,16:00 h,  96.8992,220113,10437
3,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,250,250,7399,00000115.jpg,14.458,12.009,12/10/2022,16:00 h,  96.8992,220113,10437
5,00000119,SIEMPRE TACNA,,100.000,250,250,7862,00000119.jpg,15.363,12.760,12/10/2022,16:00 h,  96.8992,220113,10437
2,00000116,FRENTE ESPERANZA POR TACNA,,100.000,250,250,17919,00000116.jpg,35.014,29.083,12/10/2022,16:00 h,  96.8992,220113,10437
