,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000009,PODEMOS PERU,,100.000,74,74,231,00000009.jpg,1.539,1.316,12/10/2022,16:00 h, 100.0000,210611,2534
8,00000010,PARTIDO MORADO,,100.000,74,74,268,00000010.jpg,1.785,1.527,12/10/2022,16:00 h, 100.0000,210611,2534
5,00000003,RENOVACION POPULAR,,100.000,74,74,579,00000003.jpg,3.857,3.300,12/10/2022,16:00 h, 100.0000,210611,2534
1,00000112,UNION REGIONAL,,100.000,74,74,866,00000112.jpg,5.768,4.935,12/10/2022,16:00 h, 100.0000,210611,2534
0,00000111,NUEVA AMAZONIA,,100.000,74,74,895,00000111.jpg,5.962,5.101,12/10/2022,16:00 h, 100.0000,210611,2534
3,00000001,ACCION POPULAR,,100.000,74,74,1158,00000001.jpg,7.713,6.599,12/10/2022,16:00 h, 100.0000,210611,2534
2,00000185,ACCION REGIONAL,,100.000,74,74,1437,00000185.jpg,9.572,8.189,12/10/2022,16:00 h, 100.0000,210611,2534
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,74,74,2259,00000007.jpg,15.047,12.874,12/10/2022,16:00 h, 100.0000,210611,2534
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,74,74,2407,00000004.jpg,16.033,13.717,12/10/2022,16:00 h, 100.0000,210611,2534
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,74,74,4913,00000002.jpg,32.725,27.999,12/10/2022,16:00 h, 100.0000,210611,2534
