,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,23,23,8,00000007.jpg,0.156,0.137,12/10/2022,13:00 h, 100.0000,190605,722
7,00000003,RENOVACION POPULAR,,100.000,23,23,10,00000003.jpg,0.195,0.171,12/10/2022,13:00 h, 100.0000,190605,722
0,00000099,PIURA RENACE,,100.000,23,23,18,00000099.jpg,0.350,0.307,12/10/2022,13:00 h, 100.0000,190605,722
5,00000006,FUERZA POPULAR,,100.000,23,23,36,00000006.jpg,0.701,0.615,12/10/2022,13:00 h, 100.0000,190605,722
6,00000009,PODEMOS PERU,,100.000,23,23,38,00000009.jpg,0.740,0.649,12/10/2022,13:00 h, 100.0000,190605,722
3,00000097,REGION PARA TODOS,,100.000,23,23,126,00000097.jpg,2.453,2.151,12/10/2022,13:00 h, 100.0000,190605,722
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,23,23,287,00000002.jpg,5.588,4.899,12/10/2022,13:00 h, 100.0000,190605,722
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,23,23,408,00000095.jpg,7.944,6.965,12/10/2022,13:00 h, 100.0000,190605,722
4,00000096,CONTIGO REGION,,100.000,23,23,747,00000096.jpg,14.544,12.752,12/10/2022,13:00 h, 100.0000,190605,722
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,23,23,1611,00000004.jpg,31.367,27.501,12/10/2022,13:00 h, 100.0000,190605,722
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,23,23,1847,00000098.jpg,35.962,31.530,12/10/2022,13:00 h, 100.0000,190605,722
