,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,8,8,0,00000065.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,110121,247
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,8,8,1,00000011.jpg,0.073,0.062,12/10/2022,13:00 h, 100.0000,110121,247
11,00000010,PARTIDO MORADO,,100.000,8,8,2,00000010.jpg,0.145,0.123,12/10/2022,13:00 h, 100.0000,110121,247
9,00000003,RENOVACION POPULAR,,100.000,8,8,3,00000003.jpg,0.218,0.185,12/10/2022,13:00 h, 100.0000,110121,247
7,00000005,JUNTOS POR EL PERU,,100.000,8,8,4,00000005.jpg,0.290,0.246,12/10/2022,13:00 h, 100.0000,110121,247
0,00000064,CORAZON PATRIOTA,,100.000,8,8,7,00000064.jpg,0.508,0.431,12/10/2022,13:00 h, 100.0000,110121,247
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,8,8,8,00000063.jpg,0.580,0.492,12/10/2022,13:00 h, 100.0000,110121,247
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,8,8,8,00000008.jpg,0.580,0.492,12/10/2022,13:00 h, 100.0000,110121,247
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,8,8,18,00000004.jpg,1.305,1.107,12/10/2022,13:00 h, 100.0000,110121,247
3,00000062,JUNIN RENACE,,100.000,8,8,29,00000062.jpg,2.103,1.784,12/10/2022,13:00 h, 100.0000,110121,247
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,8,8,287,00000060.jpg,20.812,17.651,12/10/2022,13:00 h, 100.0000,110121,247
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,8,8,448,00000061.jpg,32.487,27.552,12/10/2022,13:00 h, 100.0000,110121,247
8,00000001,ACCION POPULAR,,100.000,8,8,564,00000001.jpg,40.899,34.686,12/10/2022,13:00 h, 100.0000,110121,247
