,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,13,13,1,00000010.jpg,0.034,0.031,12/10/2022,12:30 h, 100.0000,020502,354
6,00000006,FUERZA POPULAR,,100.000,13,13,3,00000006.jpg,0.103,0.092,12/10/2022,12:30 h, 100.0000,020502,354
5,00000005,JUNTOS POR EL PERU,,100.000,13,13,11,00000005.jpg,0.377,0.336,12/10/2022,12:30 h, 100.0000,020502,354
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,13,13,20,00000011.jpg,0.685,0.611,12/10/2022,12:30 h, 100.0000,020502,354
1,00000019,SOCIOS POR ANCASH,,100.000,13,13,215,00000019.jpg,7.366,6.569,12/10/2022,12:30 h, 100.0000,020502,354
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,13,13,382,00000008.jpg,13.087,11.671,12/10/2022,12:30 h, 100.0000,020502,354
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,13,13,447,00000021.jpg,15.313,13.657,12/10/2022,12:30 h, 100.0000,020502,354
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,13,13,469,00000004.jpg,16.067,14.329,12/10/2022,12:30 h, 100.0000,020502,354
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,13,13,622,00000018.jpg,21.309,19.004,12/10/2022,12:30 h, 100.0000,020502,354
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,13,13,749,00000020.jpg,25.659,22.884,12/10/2022,12:30 h, 100.0000,020502,354
