,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000010,PARTIDO MORADO,,100.000,31,31,13,00000010.jpg,0.236,0.195,12/10/2022,16:00 h, 100.0000,210802,1160
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,31,31,41,00000008.jpg,0.743,0.614,12/10/2022,16:00 h, 100.0000,210802,1160
4,00000001,ACCION POPULAR,,100.000,31,31,175,00000001.jpg,3.173,2.622,12/10/2022,16:00 h, 100.0000,210802,1160
5,00000009,PODEMOS PERU,,100.000,31,31,188,00000009.jpg,3.409,2.816,12/10/2022,16:00 h, 100.0000,210802,1160
2,00000185,ACCION REGIONAL,,100.000,31,31,283,00000185.jpg,5.131,4.240,12/10/2022,16:00 h, 100.0000,210802,1160
6,00000003,RENOVACION POPULAR,,100.000,31,31,329,00000003.jpg,5.966,4.929,12/10/2022,16:00 h, 100.0000,210802,1160
1,00000112,UNION REGIONAL,,100.000,31,31,399,00000112.jpg,7.235,5.978,12/10/2022,16:00 h, 100.0000,210802,1160
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,31,31,477,00000002.jpg,8.649,7.146,12/10/2022,16:00 h, 100.0000,210802,1160
3,00000005,JUNTOS POR EL PERU,,100.000,31,31,482,00000005.jpg,8.740,7.221,12/10/2022,16:00 h, 100.0000,210802,1160
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,31,31,596,00000007.jpg,10.807,8.929,12/10/2022,16:00 h, 100.0000,210802,1160
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,31,31,1253,00000004.jpg,22.720,18.772,12/10/2022,16:00 h, 100.0000,210802,1160
0,00000111,NUEVA AMAZONIA,,100.000,31,31,1279,00000111.jpg,23.191,19.161,12/10/2022,16:00 h, 100.0000,210802,1160
