,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,208,208,467,00000010.jpg,1.223,0.996,12/10/2022,16:00 h, 100.0000,090110,8734
4,00000005,JUNTOS POR EL PERU,,100.000,208,208,506,00000005.jpg,1.326,1.079,12/10/2022,16:00 h, 100.0000,090110,8734
5,00000006,FUERZA POPULAR,,100.000,208,208,871,00000006.jpg,2.282,1.857,12/10/2022,16:00 h, 100.0000,090110,8734
3,00000056,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,,100.000,208,208,1698,00000056.jpg,4.448,3.620,12/10/2022,16:00 h, 100.0000,090110,8734
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,208,208,2040,00000004.jpg,5.344,4.349,12/10/2022,16:00 h, 100.0000,090110,8734
6,00000003,RENOVACION POPULAR,,100.000,208,208,2300,00000003.jpg,6.025,4.903,12/10/2022,16:00 h, 100.0000,090110,8734
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,208,208,2751,00000002.jpg,7.206,5.865,12/10/2022,16:00 h, 100.0000,090110,8734
0,00000053,MOVIMIENTO POLITICO CAMBIEMOS X HCO,,100.000,208,208,5108,00000053.jpg,13.381,10.889,12/10/2022,16:00 h, 100.0000,090110,8734
2,00000057,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,,100.000,208,208,9664,00000057.jpg,25.316,20.602,12/10/2022,16:00 h, 100.0000,090110,8734
1,00000054,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,,100.000,208,208,12769,00000054.jpg,33.449,27.221,12/10/2022,16:00 h, 100.0000,090110,8734
