,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000001,ACCION POPULAR,,100.000,9,9,0,00000001.jpg,0.000,0.000,12/10/2022,13:00 h,  81.8182,150102,237
8,00000009,PODEMOS PERU,,100.000,9,9,0,00000009.jpg,0.000,0.000,12/10/2022,13:00 h,  81.8182,150102,237
5,00000161,LORETO PARA TODOS,,100.000,9,9,1,00000161.jpg,0.067,0.058,12/10/2022,13:00 h,  81.8182,150102,237
6,00000006,FUERZA POPULAR,,100.000,9,9,1,00000006.jpg,0.067,0.058,12/10/2022,13:00 h,  81.8182,150102,237
1,10000080,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,,100.000,9,9,3,10000080.jpg,0.202,0.174,12/10/2022,13:00 h,  81.8182,150102,237
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,9,9,3,00000008.jpg,0.202,0.174,12/10/2022,13:00 h,  81.8182,150102,237
4,00000076,JUNTOS POR LORETO,,100.000,9,9,6,00000076.jpg,0.404,0.348,12/10/2022,13:00 h,  81.8182,150102,237
0,00000075,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,,100.000,9,9,61,00000075.jpg,4.108,3.542,12/10/2022,13:00 h,  81.8182,150102,237
2,00000079,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,,100.000,9,9,113,00000079.jpg,7.609,6.562,12/10/2022,13:00 h,  81.8182,150102,237
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,9,9,412,00000002.jpg,27.744,23.926,12/10/2022,13:00 h,  81.8182,150102,237
3,00000078,MOVIMIENTO ESPERANZA REGION AMAZONICA,,100.000,9,9,439,00000078.jpg,29.562,25.494,12/10/2022,13:00 h,  81.8182,150102,237
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,9,9,446,00000004.jpg,30.034,25.900,12/10/2022,13:00 h,  81.8182,150102,237
