,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000005,JUNTOS POR EL PERU,,100.000,133,133,375,00000005.jpg,1.323,1.141,12/10/2022,13:00 h, 100.0000,100210,4516
6,00000009,PODEMOS PERU,,100.000,133,133,508,00000009.jpg,1.793,1.546,12/10/2022,13:00 h, 100.0000,100210,4516
4,00000006,FUERZA POPULAR,,100.000,133,133,591,00000006.jpg,2.086,1.799,12/10/2022,13:00 h, 100.0000,100210,4516
5,00000001,ACCION POPULAR,,100.000,133,133,756,00000001.jpg,2.668,2.301,12/10/2022,13:00 h, 100.0000,100210,4516
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,133,133,1038,00000011.jpg,3.663,3.160,12/10/2022,13:00 h, 100.0000,100210,4516
1,00000058,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,,100.000,133,133,1553,00000058.jpg,5.480,4.727,12/10/2022,13:00 h, 100.0000,100210,4516
7,00000003,RENOVACION POPULAR,,100.000,133,133,1760,00000003.jpg,6.211,5.357,12/10/2022,13:00 h, 100.0000,100210,4516
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,133,133,4298,00000002.jpg,15.167,13.083,12/10/2022,13:00 h, 100.0000,100210,4516
0,00000059,UNO POR ICA,,100.000,133,133,6484,00000059.jpg,22.882,19.736,12/10/2022,13:00 h, 100.0000,100210,4516
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,133,133,10974,00000004.jpg,38.727,33.403,12/10/2022,13:00 h, 100.0000,100210,4516
