,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,554,554,253,00000141.jpg,0.220,0.203,12/10/2022,16:00 h, 100.0000,140110,9285
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,554,554,885,00000008.jpg,0.769,0.711,12/10/2022,16:00 h, 100.0000,140110,9285
8,00000010,PARTIDO MORADO,,100.000,554,554,2842,00000010.jpg,2.469,2.284,12/10/2022,16:00 h, 100.0000,140110,9285
2,00000005,JUNTOS POR EL PERU,,100.000,554,554,3598,00000005.jpg,3.125,2.892,12/10/2022,16:00 h, 100.0000,140110,9285
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,554,554,3963,00000011.jpg,3.442,3.185,12/10/2022,16:00 h, 100.0000,140110,9285
3,00000001,ACCION POPULAR,,100.000,554,554,5039,00000001.jpg,4.377,4.050,12/10/2022,16:00 h, 100.0000,140110,9285
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,554,554,9200,00000002.jpg,7.991,7.395,12/10/2022,16:00 h, 100.0000,140110,9285
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,554,554,11734,00000004.jpg,10.192,9.432,12/10/2022,16:00 h, 100.0000,140110,9285
4,00000009,PODEMOS PERU,,100.000,554,554,16496,00000009.jpg,14.329,13.259,12/10/2022,16:00 h, 100.0000,140110,9285
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,554,554,25769,00000007.jpg,22.383,20.713,12/10/2022,16:00 h, 100.0000,140110,9285
5,00000003,RENOVACION POPULAR,,100.000,554,554,35347,00000003.jpg,30.703,28.411,12/10/2022,16:00 h, 100.0000,140110,9285
