,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000001,ACCION POPULAR,,100.000,45,45,55,00000001.jpg,0.693,0.588,12/10/2022,16:00 h, 100.0000,090102,1415
4,00000005,JUNTOS POR EL PERU,,100.000,45,45,73,00000005.jpg,0.920,0.781,12/10/2022,16:00 h, 100.0000,090102,1415
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,45,45,79,00000008.jpg,0.996,0.845,12/10/2022,16:00 h, 100.0000,090102,1415
0,00000053,MOVIMIENTO POLITICO CAMBIEMOS X HCO,,100.000,45,45,125,00000053.jpg,1.576,1.337,12/10/2022,16:00 h, 100.0000,090102,1415
5,00000006,FUERZA POPULAR,,100.000,45,45,226,00000006.jpg,2.850,2.418,12/10/2022,16:00 h, 100.0000,090102,1415
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,45,45,477,00000004.jpg,6.014,5.104,12/10/2022,16:00 h, 100.0000,090102,1415
3,00000056,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,,100.000,45,45,709,00000056.jpg,8.940,7.586,12/10/2022,16:00 h, 100.0000,090102,1415
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,45,45,1937,00000007.jpg,24.423,20.725,12/10/2022,16:00 h, 100.0000,090102,1415
2,00000057,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,,100.000,45,45,2035,00000057.jpg,25.659,21.774,12/10/2022,16:00 h, 100.0000,090102,1415
1,00000054,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,,100.000,45,45,2215,00000054.jpg,27.928,23.700,12/10/2022,16:00 h, 100.0000,090102,1415
