,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,8,8,7,00000011.jpg,0.420,0.359,12/10/2022,13:00 h,  88.8889,220107,281
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,8,8,7,00000002.jpg,0.420,0.359,12/10/2022,13:00 h,  88.8889,220107,281
2,00000118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.000,8,8,9,00000118.jpg,0.540,0.462,12/10/2022,13:00 h,  88.8889,220107,281
10,00000003,RENOVACION POPULAR,,100.000,8,8,20,00000003.jpg,1.199,1.026,12/10/2022,13:00 h,  88.8889,220107,281
9,00000009,PODEMOS PERU,,100.000,8,8,25,00000009.jpg,1.499,1.283,12/10/2022,13:00 h,  88.8889,220107,281
0,00000114,NUEVA ESPERANZA,,100.000,8,8,63,00000114.jpg,3.777,3.232,12/10/2022,13:00 h,  88.8889,220107,281
8,00000001,ACCION POPULAR,,100.000,8,8,79,00000001.jpg,4.736,4.053,12/10/2022,13:00 h,  88.8889,220107,281
11,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,8,8,150,00000007.jpg,8.993,7.696,12/10/2022,13:00 h,  88.8889,220107,281
5,00000121,JUNTOS POR TACNA,,100.000,8,8,169,00000121.jpg,10.132,8.671,12/10/2022,13:00 h,  88.8889,220107,281
1,00000113,BANDERAS TACNEÑISTAS,,100.000,8,8,219,00000113.jpg,13.129,11.237,12/10/2022,13:00 h,  88.8889,220107,281
6,00000119,SIEMPRE TACNA,,100.000,8,8,222,00000119.jpg,13.309,11.390,12/10/2022,13:00 h,  88.8889,220107,281
4,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,8,8,232,00000115.jpg,13.909,11.904,12/10/2022,13:00 h,  88.8889,220107,281
3,00000116,FRENTE ESPERANZA POR TACNA,,100.000,8,8,466,00000116.jpg,27.938,23.910,12/10/2022,13:00 h,  88.8889,220107,281
