,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
6,00000009,PODEMOS PERU,,100.000,15,15,14,00000009.jpg,0.468,0.384,12/10/2022,12:30 h, 100.0000,020106,651
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,15,15,14,00000008.jpg,0.468,0.384,12/10/2022,12:30 h, 100.0000,020106,651
7,00000003,RENOVACION POPULAR,,100.000,15,15,20,00000003.jpg,0.668,0.549,12/10/2022,12:30 h, 100.0000,020106,651
5,00000001,ACCION POPULAR,,100.000,15,15,25,00000001.jpg,0.836,0.686,12/10/2022,12:30 h, 100.0000,020106,651
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,15,15,48,00000018.jpg,1.604,1.318,12/10/2022,12:30 h, 100.0000,020106,651
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,15,15,108,00000007.jpg,3.610,2.965,12/10/2022,12:30 h, 100.0000,020106,651
1,00000019,SOCIOS POR ANCASH,,100.000,15,15,114,00000019.jpg,3.810,3.129,12/10/2022,12:30 h, 100.0000,020106,651
4,00000005,JUNTOS POR EL PERU,,100.000,15,15,117,00000005.jpg,3.910,3.212,12/10/2022,12:30 h, 100.0000,020106,651
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,15,15,187,00000020.jpg,6.250,5.133,12/10/2022,12:30 h, 100.0000,020106,651
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,15,15,1139,00000004.jpg,38.068,31.265,12/10/2022,12:30 h, 100.0000,020106,651
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,15,15,1206,00000021.jpg,40.307,33.105,12/10/2022,12:30 h, 100.0000,020106,651
