,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,342,342,982,00000009.jpg,1.338,1.169,12/10/2022,13:00 h,  98.2759,200101,10620
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,342,342,1670,00000011.jpg,2.276,1.988,12/10/2022,13:00 h,  98.2759,200101,10620
7,00000001,ACCION POPULAR,,100.000,342,342,1672,00000001.jpg,2.279,1.991,12/10/2022,13:00 h,  98.2759,200101,10620
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,342,342,3712,00000008.jpg,5.059,4.419,12/10/2022,13:00 h,  98.2759,200101,10620
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,342,342,4113,00000100.jpg,5.605,4.897,12/10/2022,13:00 h,  98.2759,200101,10620
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,342,342,4817,00000102.jpg,6.565,5.735,12/10/2022,13:00 h,  98.2759,200101,10620
4,00000103,MORAL Y DESARROLLO,,100.000,342,342,6850,00000103.jpg,9.335,8.155,12/10/2022,13:00 h,  98.2759,200101,10620
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,342,342,12009,00000109.jpg,16.366,14.297,12/10/2022,13:00 h,  98.2759,200101,10620
0,00000101,PODER ANDINO,,100.000,342,342,16937,00000101.jpg,23.082,20.164,12/10/2022,13:00 h,  98.2759,200101,10620
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,342,342,20615,00000105.jpg,28.095,24.543,12/10/2022,13:00 h,  98.2759,200101,10620
