,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
11,00000009,PODEMOS PERU,,100.000,219,219,118,00000009.jpg,0.268,0.224,12/10/2022,12:30 h,  99.5455,040129,8588
14,00000010,PARTIDO MORADO,,100.000,219,219,276,00000010.jpg,0.626,0.524,12/10/2022,12:30 h,  99.5455,040129,8588
10,00000001,ACCION POPULAR,,100.000,219,219,408,00000001.jpg,0.926,0.775,12/10/2022,12:30 h,  99.5455,040129,8588
8,00000005,JUNTOS POR EL PERU,,100.000,219,219,561,00000005.jpg,1.273,1.065,12/10/2022,12:30 h,  99.5455,040129,8588
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,219,219,734,00000026.jpg,1.666,1.394,12/10/2022,12:30 h,  99.5455,040129,8588
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,219,219,748,00000002.jpg,1.697,1.420,12/10/2022,12:30 h,  99.5455,040129,8588
9,00000006,FUERZA POPULAR,,100.000,219,219,806,00000006.jpg,1.829,1.531,12/10/2022,12:30 h,  99.5455,040129,8588
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,219,219,918,00000007.jpg,2.083,1.743,12/10/2022,12:30 h,  99.5455,040129,8588
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,219,219,946,00000008.jpg,2.147,1.796,12/10/2022,12:30 h,  99.5455,040129,8588
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,219,219,1351,00000030.jpg,3.066,2.566,12/10/2022,12:30 h,  99.5455,040129,8588
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,219,219,1640,00000004.jpg,3.721,3.114,12/10/2022,12:30 h,  99.5455,040129,8588
3,00000029,FUERZA AREQUIPEÑA,,100.000,219,219,3353,00000029.jpg,7.608,6.368,12/10/2022,12:30 h,  99.5455,040129,8588
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,219,219,4038,00000031.jpg,9.163,7.668,12/10/2022,12:30 h,  99.5455,040129,8588
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,219,219,5367,00000032.jpg,12.178,10.192,12/10/2022,12:30 h,  99.5455,040129,8588
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,219,219,6144,00000027.jpg,13.941,11.668,12/10/2022,12:30 h,  99.5455,040129,8588
0,00000028,YO AREQUIPA,,100.000,219,219,8176,00000028.jpg,18.552,15.527,12/10/2022,12:30 h,  99.5455,040129,8588
7,00000033,AREQUIPA TRANSFORMACION,,100.000,219,219,8486,00000033.jpg,19.256,16.115,12/10/2022,12:30 h,  99.5455,040129,8588
