,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
14,00000010,PARTIDO MORADO,,100.000,13,13,5,00000010.jpg,0.197,0.157,12/10/2022,12:30 h, 100.0000,040105,649
16,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,13,13,10,00000002.jpg,0.395,0.314,12/10/2022,12:30 h, 100.0000,040105,649
9,00000006,FUERZA POPULAR,,100.000,13,13,11,00000006.jpg,0.434,0.346,12/10/2022,12:30 h, 100.0000,040105,649
13,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,13,13,17,00000007.jpg,0.671,0.534,12/10/2022,12:30 h, 100.0000,040105,649
10,00000001,ACCION POPULAR,,100.000,13,13,18,00000001.jpg,0.711,0.566,12/10/2022,12:30 h, 100.0000,040105,649
11,00000009,PODEMOS PERU,,100.000,13,13,28,00000009.jpg,1.105,0.880,12/10/2022,12:30 h, 100.0000,040105,649
2,00000030,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,,100.000,13,13,45,00000030.jpg,1.777,1.414,12/10/2022,12:30 h, 100.0000,040105,649
7,00000033,AREQUIPA TRANSFORMACION,,100.000,13,13,61,00000033.jpg,2.408,1.917,12/10/2022,12:30 h, 100.0000,040105,649
15,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,13,13,85,00000008.jpg,3.356,2.671,12/10/2022,12:30 h, 100.0000,040105,649
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,13,13,105,00000026.jpg,4.145,3.300,12/10/2022,12:30 h, 100.0000,040105,649
8,00000005,JUNTOS POR EL PERU,,100.000,13,13,137,00000005.jpg,5.409,4.305,12/10/2022,12:30 h, 100.0000,040105,649
12,00000004,ALIANZA PARA EL PROGRESO,,100.000,13,13,160,00000004.jpg,6.317,5.028,12/10/2022,12:30 h, 100.0000,040105,649
3,00000029,FUERZA AREQUIPEÑA,,100.000,13,13,162,00000029.jpg,6.396,5.091,12/10/2022,12:30 h, 100.0000,040105,649
0,00000028,YO AREQUIPA,,100.000,13,13,286,00000028.jpg,11.291,8.988,12/10/2022,12:30 h, 100.0000,040105,649
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,13,13,304,00000027.jpg,12.002,9.554,12/10/2022,12:30 h, 100.0000,040105,649
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,13,13,322,00000032.jpg,12.712,10.119,12/10/2022,12:30 h, 100.0000,040105,649
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,13,13,777,00000031.jpg,30.675,24.419,12/10/2022,12:30 h, 100.0000,040105,649
