,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,3,3,4,00000026.jpg,0.860,0.683,12/10/2022,12:30 h, 100.0000,040209,121
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,4,00000007.jpg,0.860,0.683,12/10/2022,12:30 h, 100.0000,040209,121
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,6,00000004.jpg,1.290,1.024,12/10/2022,12:30 h, 100.0000,040209,121
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,3,3,10,00000032.jpg,2.151,1.706,12/10/2022,12:30 h, 100.0000,040209,121
6,00000005,JUNTOS POR EL PERU,,100.000,3,3,12,00000005.jpg,2.581,2.048,12/10/2022,12:30 h, 100.0000,040209,121
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,14,00000002.jpg,3.011,2.389,12/10/2022,12:30 h, 100.0000,040209,121
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,3,3,23,00000031.jpg,4.946,3.925,12/10/2022,12:30 h, 100.0000,040209,121
2,00000029,FUERZA AREQUIPEÑA,,100.000,3,3,62,00000029.jpg,13.333,10.580,12/10/2022,12:30 h, 100.0000,040209,121
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,74,00000008.jpg,15.914,12.628,12/10/2022,12:30 h, 100.0000,040209,121
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,3,3,122,00000027.jpg,26.237,20.819,12/10/2022,12:30 h, 100.0000,040209,121
0,00000028,YO AREQUIPA,,100.000,3,3,134,00000028.jpg,28.817,22.867,12/10/2022,12:30 h, 100.0000,040209,121
