,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000001,ACCION POPULAR,,100.000,7,7,0,00000001.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,140508,165
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,7,7,2,00000008.jpg,0.141,0.127,12/10/2022,13:00 h, 100.0000,140508,165
5,00000003,RENOVACION POPULAR,,100.000,7,7,9,00000003.jpg,0.636,0.570,12/10/2022,13:00 h, 100.0000,140508,165
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,7,7,27,00000002.jpg,1.909,1.710,12/10/2022,13:00 h, 100.0000,140508,165
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,7,7,42,00000074.jpg,2.970,2.660,12/10/2022,13:00 h, 100.0000,140508,165
4,00000009,PODEMOS PERU,,100.000,7,7,47,00000009.jpg,3.324,2.977,12/10/2022,13:00 h, 100.0000,140508,165
0,00000072,PATRIA JOVEN,,100.000,7,7,124,00000072.jpg,8.769,7.853,12/10/2022,13:00 h, 100.0000,140508,165
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,7,7,287,00000007.jpg,20.297,18.176,12/10/2022,13:00 h, 100.0000,140508,165
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,7,7,388,00000073.jpg,27.440,24.573,12/10/2022,13:00 h, 100.0000,140508,165
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,7,7,488,00000004.jpg,34.512,30.906,12/10/2022,13:00 h, 100.0000,140508,165
