,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000006,FUERZA POPULAR,,100.000,64,64,163,00000006.jpg,1.137,0.998,12/10/2022,13:00 h, 100.0000,100207,1988
5,00000001,ACCION POPULAR,,100.000,64,64,240,00000001.jpg,1.674,1.470,12/10/2022,13:00 h, 100.0000,100207,1988
1,00000058,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,,100.000,64,64,620,00000058.jpg,4.323,3.797,12/10/2022,13:00 h, 100.0000,100207,1988
3,00000005,JUNTOS POR EL PERU,,100.000,64,64,915,00000005.jpg,6.380,5.604,12/10/2022,13:00 h, 100.0000,100207,1988
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,64,64,1093,00000011.jpg,7.622,6.694,12/10/2022,13:00 h, 100.0000,100207,1988
7,00000003,RENOVACION POPULAR,,100.000,64,64,1117,00000003.jpg,7.789,6.841,12/10/2022,13:00 h, 100.0000,100207,1988
0,00000059,UNO POR ICA,,100.000,64,64,1275,00000059.jpg,8.891,7.808,12/10/2022,13:00 h, 100.0000,100207,1988
6,00000009,PODEMOS PERU,,100.000,64,64,1537,00000009.jpg,10.718,9.413,12/10/2022,13:00 h, 100.0000,100207,1988
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,64,64,1809,00000002.jpg,12.614,11.078,12/10/2022,13:00 h, 100.0000,100207,1988
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,64,64,5572,00000004.jpg,38.854,34.123,12/10/2022,13:00 h, 100.0000,100207,1988
