,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,4,4,0,00000009.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,200111,159
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,4,4,1,00000011.jpg,0.126,0.105,12/10/2022,13:00 h, 100.0000,200111,159
7,00000001,ACCION POPULAR,,100.000,4,4,6,00000001.jpg,0.755,0.629,12/10/2022,13:00 h, 100.0000,200111,159
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,4,4,7,00000100.jpg,0.881,0.734,12/10/2022,13:00 h, 100.0000,200111,159
0,00000101,PODER ANDINO,,100.000,4,4,36,00000101.jpg,4.528,3.774,12/10/2022,13:00 h, 100.0000,200111,159
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,4,4,56,00000109.jpg,7.044,5.870,12/10/2022,13:00 h, 100.0000,200111,159
4,00000103,MORAL Y DESARROLLO,,100.000,4,4,66,00000103.jpg,8.302,6.918,12/10/2022,13:00 h, 100.0000,200111,159
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,4,4,131,00000105.jpg,16.478,13.732,12/10/2022,13:00 h, 100.0000,200111,159
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,4,4,233,00000102.jpg,29.308,24.423,12/10/2022,13:00 h, 100.0000,200111,159
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,259,00000008.jpg,32.579,27.149,12/10/2022,13:00 h, 100.0000,200111,159
