,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000001,ACCION POPULAR,,100.000,5,5,5,00000001.jpg,0.487,0.455,12/10/2022,13:00 h, 100.0000,140509,74
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,5,5,6,00000008.jpg,0.585,0.545,12/10/2022,13:00 h, 100.0000,140509,74
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,5,5,7,00000073.jpg,0.682,0.636,12/10/2022,13:00 h, 100.0000,140509,74
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,5,5,7,00000002.jpg,0.682,0.636,12/10/2022,13:00 h, 100.0000,140509,74
4,00000009,PODEMOS PERU,,100.000,5,5,10,00000009.jpg,0.975,0.909,12/10/2022,13:00 h, 100.0000,140509,74
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,5,5,14,00000004.jpg,1.365,1.273,12/10/2022,13:00 h, 100.0000,140509,74
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,5,5,163,00000074.jpg,15.887,14.818,12/10/2022,13:00 h, 100.0000,140509,74
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,5,5,171,00000007.jpg,16.667,15.545,12/10/2022,13:00 h, 100.0000,140509,74
0,00000072,PATRIA JOVEN,,100.000,5,5,314,00000072.jpg,30.604,28.545,12/10/2022,13:00 h, 100.0000,140509,74
5,00000003,RENOVACION POPULAR,,100.000,5,5,329,00000003.jpg,32.066,29.909,12/10/2022,13:00 h, 100.0000,140509,74
