,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000010,PARTIDO MORADO,,100.000,21,21,21,00000010.jpg,0.462,0.407,12/10/2022,13:00 h, 100.0000,140403,617
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,21,21,49,00000141.jpg,1.079,0.950,12/10/2022,13:00 h, 100.0000,140403,617
4,00000001,ACCION POPULAR,,100.000,21,21,52,00000001.jpg,1.145,1.008,12/10/2022,13:00 h, 100.0000,140403,617
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,21,21,94,00000007.jpg,2.069,1.822,12/10/2022,13:00 h, 100.0000,140403,617
6,00000003,RENOVACION POPULAR,,100.000,21,21,223,00000003.jpg,4.909,4.322,12/10/2022,13:00 h, 100.0000,140403,617
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,21,21,225,00000004.jpg,4.953,4.360,12/10/2022,13:00 h, 100.0000,140403,617
5,00000009,PODEMOS PERU,,100.000,21,21,434,00000009.jpg,9.553,8.411,12/10/2022,13:00 h, 100.0000,140403,617
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,21,21,445,00000073.jpg,9.795,8.624,12/10/2022,13:00 h, 100.0000,140403,617
0,00000072,PATRIA JOVEN,,100.000,21,21,484,00000072.jpg,10.654,9.380,12/10/2022,13:00 h, 100.0000,140403,617
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,21,21,1165,00000074.jpg,25.644,22.578,12/10/2022,13:00 h, 100.0000,140403,617
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,21,21,1351,00000002.jpg,29.738,26.182,12/10/2022,13:00 h, 100.0000,140403,617
