,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,121,121,226,00000070.jpg,0.979,0.809,12/10/2022,16:00 h,  96.8000,130308,4849
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,121,121,508,00000008.jpg,2.200,1.818,12/10/2022,16:00 h,  96.8000,130308,4849
4,00000006,FUERZA POPULAR,,100.000,121,121,554,00000006.jpg,2.399,1.983,12/10/2022,16:00 h,  96.8000,130308,4849
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,121,121,853,00000071.jpg,3.694,3.053,12/10/2022,16:00 h,  96.8000,130308,4849
6,00000003,RENOVACION POPULAR,,100.000,121,121,1985,00000003.jpg,8.596,7.104,12/10/2022,16:00 h,  96.8000,130308,4849
5,00000001,ACCION POPULAR,,100.000,121,121,2297,00000001.jpg,9.947,8.221,12/10/2022,16:00 h,  96.8000,130308,4849
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,121,121,2981,00000011.jpg,12.909,10.669,12/10/2022,16:00 h,  96.8000,130308,4849
3,00000005,JUNTOS POR EL PERU,,100.000,121,121,4059,00000005.jpg,17.578,14.527,12/10/2022,16:00 h,  96.8000,130308,4849
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,121,121,4665,00000002.jpg,20.202,16.696,12/10/2022,16:00 h,  96.8000,130308,4849
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,121,121,4964,00000007.jpg,21.497,17.766,12/10/2022,16:00 h,  96.8000,130308,4849
