,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,995,995,4098,00000008.jpg,1.956,1.710,12/10/2022,16:00 h, 100.0000,140142,30174
4,00000001,ACCION POPULAR,,100.000,995,995,4307,00000001.jpg,2.056,1.797,12/10/2022,16:00 h, 100.0000,140142,30174
1,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,995,995,5827,00000141.jpg,2.781,2.431,12/10/2022,16:00 h, 100.0000,140142,30174
3,00000006,FUERZA POPULAR,,100.000,995,995,6128,00000006.jpg,2.925,2.557,12/10/2022,16:00 h, 100.0000,140142,30174
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,995,995,9426,00000007.jpg,4.499,3.933,12/10/2022,16:00 h, 100.0000,140142,30174
9,00000010,PARTIDO MORADO,,100.000,995,995,10759,00000010.jpg,5.135,4.489,12/10/2022,16:00 h, 100.0000,140142,30174
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,995,995,12050,00000004.jpg,5.751,5.027,12/10/2022,16:00 h, 100.0000,140142,30174
2,00000005,JUNTOS POR EL PERU,,100.000,995,995,19281,00000005.jpg,9.203,8.044,12/10/2022,16:00 h, 100.0000,140142,30174
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,995,995,21740,00000011.jpg,10.376,9.070,12/10/2022,16:00 h, 100.0000,140142,30174
6,00000003,RENOVACION POPULAR,,100.000,995,995,32628,00000003.jpg,15.573,13.613,12/10/2022,16:00 h, 100.0000,140142,30174
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,995,995,34419,00000002.jpg,16.428,14.360,12/10/2022,16:00 h, 100.0000,140142,30174
5,00000009,PODEMOS PERU,,100.000,995,995,48849,00000009.jpg,23.316,20.380,12/10/2022,16:00 h, 100.0000,140142,30174
