,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000003,RENOVACION POPULAR,,100.000,4,4,0,00000003.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,190704,65
7,00000001,ACCION POPULAR,,100.000,4,4,2,00000001.jpg,0.210,0.197,12/10/2022,13:00 h, 100.0000,190704,65
11,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,3,00000008.jpg,0.315,0.295,12/10/2022,13:00 h, 100.0000,190704,65
0,00000099,PIURA RENACE,,100.000,4,4,4,00000099.jpg,0.420,0.393,12/10/2022,13:00 h, 100.0000,190704,65
3,00000097,REGION PARA TODOS,,100.000,4,4,4,00000097.jpg,0.420,0.393,12/10/2022,13:00 h, 100.0000,190704,65
6,00000006,FUERZA POPULAR,,100.000,4,4,5,00000006.jpg,0.525,0.492,12/10/2022,13:00 h, 100.0000,190704,65
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,4,4,6,00000002.jpg,0.630,0.590,12/10/2022,13:00 h, 100.0000,190704,65
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,4,4,19,00000011.jpg,1.996,1.868,12/10/2022,13:00 h, 100.0000,190704,65
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,4,4,29,00000095.jpg,3.046,2.852,12/10/2022,13:00 h, 100.0000,190704,65
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,4,4,49,00000098.jpg,5.147,4.818,12/10/2022,13:00 h, 100.0000,190704,65
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,4,4,237,00000004.jpg,24.895,23.304,12/10/2022,13:00 h, 100.0000,190704,65
8,00000009,PODEMOS PERU,,100.000,4,4,254,00000009.jpg,26.681,24.975,12/10/2022,13:00 h, 100.0000,190704,65
4,00000096,CONTIGO REGION,,100.000,4,4,340,00000096.jpg,35.714,33.432,12/10/2022,13:00 h, 100.0000,190704,65
