,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,33,33,57,00000002.jpg,0.773,0.669,12/10/2022,13:00 h, 100.0000,200904,1150
10,00000009,PODEMOS PERU,,100.000,33,33,76,00000009.jpg,1.031,0.892,12/10/2022,13:00 h, 100.0000,200904,1150
2,00000107,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,,100.000,33,33,88,00000107.jpg,1.194,1.033,12/10/2022,13:00 h, 100.0000,200904,1150
11,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,33,33,152,00000008.jpg,2.062,1.784,12/10/2022,13:00 h, 100.0000,200904,1150
9,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,33,33,174,00000011.jpg,2.361,2.042,12/10/2022,13:00 h, 100.0000,200904,1150
8,00000104,SOMOS PUEBLO,,100.000,33,33,232,00000104.jpg,3.147,2.723,12/10/2022,13:00 h, 100.0000,200904,1150
1,00000108,MOVIMIENTO ACCION REGIONAL,,100.000,33,33,241,00000108.jpg,3.270,2.828,12/10/2022,13:00 h, 100.0000,200904,1150
3,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,33,33,456,00000100.jpg,6.186,5.351,12/10/2022,13:00 h, 100.0000,200904,1150
5,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,33,33,737,00000102.jpg,9.999,8.649,12/10/2022,13:00 h, 100.0000,200904,1150
0,00000101,PODER ANDINO,,100.000,33,33,989,00000101.jpg,13.417,11.607,12/10/2022,13:00 h, 100.0000,200904,1150
7,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,33,33,1060,00000109.jpg,14.381,12.440,12/10/2022,13:00 h, 100.0000,200904,1150
6,00000103,MORAL Y DESARROLLO,,100.000,33,33,1233,00000103.jpg,16.728,14.470,12/10/2022,13:00 h, 100.0000,200904,1150
4,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,33,33,1876,00000105.jpg,25.451,22.016,12/10/2022,13:00 h, 100.0000,200904,1150
