,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,176,176,447,00000008.jpg,1.382,1.082,12/10/2022,12:30 h, 100.0000,020102,8987
6,00000009,PODEMOS PERU,,100.000,176,176,760,00000009.jpg,2.350,1.839,12/10/2022,12:30 h, 100.0000,020102,8987
5,00000001,ACCION POPULAR,,100.000,176,176,834,00000001.jpg,2.579,2.018,12/10/2022,12:30 h, 100.0000,020102,8987
7,00000003,RENOVACION POPULAR,,100.000,176,176,1091,00000003.jpg,3.373,2.640,12/10/2022,12:30 h, 100.0000,020102,8987
2,00000018,MOVIMIENTO ACCION NACIONALISTA PERUANO,,100.000,176,176,1245,00000018.jpg,3.849,3.012,12/10/2022,12:30 h, 100.0000,020102,8987
0,00000020,MOVIMIENTO REGIONAL EL MAICITO,,100.000,176,176,1529,00000020.jpg,4.728,3.700,12/10/2022,12:30 h, 100.0000,020102,8987
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,176,176,2188,00000007.jpg,6.765,5.294,12/10/2022,12:30 h, 100.0000,020102,8987
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,176,176,2716,00000004.jpg,8.398,6.572,12/10/2022,12:30 h, 100.0000,020102,8987
4,00000005,JUNTOS POR EL PERU,,100.000,176,176,3895,00000005.jpg,12.043,9.424,12/10/2022,12:30 h, 100.0000,020102,8987
1,00000019,SOCIOS POR ANCASH,,100.000,176,176,4783,00000019.jpg,14.789,11.573,12/10/2022,12:30 h, 100.0000,020102,8987
3,00000021,ALIANZA GOBIERNO UNIDAD Y ACCION - AGUA,,100.000,176,176,12854,00000021.jpg,39.744,31.102,12/10/2022,12:30 h, 100.0000,020102,8987
