,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
3,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,42,42,36,00000141.jpg,0.393,0.350,12/10/2022,13:00 h, 100.0000,140411,1141
9,00000010,PARTIDO MORADO,,100.000,42,42,44,00000010.jpg,0.481,0.427,12/10/2022,13:00 h, 100.0000,140411,1141
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,42,42,125,00000004.jpg,1.366,1.214,12/10/2022,13:00 h, 100.0000,140411,1141
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,42,42,201,00000007.jpg,2.196,1.952,12/10/2022,13:00 h, 100.0000,140411,1141
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,42,42,277,00000002.jpg,3.026,2.691,12/10/2022,13:00 h, 100.0000,140411,1141
0,00000072,PATRIA JOVEN,,100.000,42,42,425,00000072.jpg,4.643,4.128,12/10/2022,13:00 h, 100.0000,140411,1141
5,00000009,PODEMOS PERU,,100.000,42,42,477,00000009.jpg,5.211,4.633,12/10/2022,13:00 h, 100.0000,140411,1141
2,00000073,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.000,42,42,595,00000073.jpg,6.500,5.780,12/10/2022,13:00 h, 100.0000,140411,1141
6,00000003,RENOVACION POPULAR,,100.000,42,42,601,00000003.jpg,6.565,5.838,12/10/2022,13:00 h, 100.0000,140411,1141
1,00000074,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.000,42,42,2927,00000074.jpg,31.975,28.431,12/10/2022,13:00 h, 100.0000,140411,1141
4,00000001,ACCION POPULAR,,100.000,42,42,3446,00000001.jpg,37.645,33.473,12/10/2022,13:00 h, 100.0000,140411,1141
