,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,18,18,6,00000007.jpg,0.159,0.124,12/10/2022,13:00 h, 100.0000,190607,1037
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,18,18,21,00000004.jpg,0.555,0.436,12/10/2022,13:00 h, 100.0000,190607,1037
0,00000099,PIURA RENACE,,100.000,18,18,25,00000099.jpg,0.661,0.518,12/10/2022,13:00 h, 100.0000,190607,1037
5,00000006,FUERZA POPULAR,,100.000,18,18,42,00000006.jpg,1.110,0.871,12/10/2022,13:00 h, 100.0000,190607,1037
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,18,18,98,00000002.jpg,2.589,2.032,12/10/2022,13:00 h, 100.0000,190607,1037
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,18,18,296,00000095.jpg,7.820,6.139,12/10/2022,13:00 h, 100.0000,190607,1037
7,00000003,RENOVACION POPULAR,,100.000,18,18,307,00000003.jpg,8.111,6.367,12/10/2022,13:00 h, 100.0000,190607,1037
3,00000097,REGION PARA TODOS,,100.000,18,18,437,00000097.jpg,11.546,9.063,12/10/2022,13:00 h, 100.0000,190607,1037
4,00000096,CONTIGO REGION,,100.000,18,18,512,00000096.jpg,13.527,10.618,12/10/2022,13:00 h, 100.0000,190607,1037
6,00000009,PODEMOS PERU,,100.000,18,18,580,00000009.jpg,15.324,12.028,12/10/2022,13:00 h, 100.0000,190607,1037
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,18,18,1461,00000098.jpg,38.600,30.299,12/10/2022,13:00 h, 100.0000,190607,1037
