,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,12,12,15,00000007.jpg,0.778,0.638,12/10/2022,12:30 h, 100.0000,040204,423
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,12,12,18,00000002.jpg,0.934,0.766,12/10/2022,12:30 h, 100.0000,040204,423
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,12,12,21,00000004.jpg,1.090,0.894,12/10/2022,12:30 h, 100.0000,040204,423
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,12,12,51,00000032.jpg,2.647,2.170,12/10/2022,12:30 h, 100.0000,040204,423
6,00000005,JUNTOS POR EL PERU,,100.000,12,12,51,00000005.jpg,2.647,2.170,12/10/2022,12:30 h, 100.0000,040204,423
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,12,12,55,00000031.jpg,2.854,2.340,12/10/2022,12:30 h, 100.0000,040204,423
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,12,12,113,00000026.jpg,5.864,4.809,12/10/2022,12:30 h, 100.0000,040204,423
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,12,12,135,00000027.jpg,7.006,5.745,12/10/2022,12:30 h, 100.0000,040204,423
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,12,12,427,00000008.jpg,22.159,18.170,12/10/2022,12:30 h, 100.0000,040204,423
2,00000029,FUERZA AREQUIPEÑA,,100.000,12,12,503,00000029.jpg,26.103,21.404,12/10/2022,12:30 h, 100.0000,040204,423
0,00000028,YO AREQUIPA,,100.000,12,12,538,00000028.jpg,27.919,22.894,12/10/2022,12:30 h, 100.0000,040204,423
