,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,48,48,29,00000008.jpg,0.290,0.260,12/10/2022,13:00 h, 100.0000,120105,1180
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,48,48,47,00000011.jpg,0.471,0.421,12/10/2022,13:00 h, 100.0000,120105,1180
0,00000068,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.000,48,48,149,00000068.jpg,1.492,1.335,12/10/2022,13:00 h, 100.0000,120105,1180
5,00000006,FUERZA POPULAR,,100.000,48,48,180,00000006.jpg,1.803,1.612,12/10/2022,13:00 h, 100.0000,120105,1180
6,00000003,RENOVACION POPULAR,,100.000,48,48,219,00000003.jpg,2.193,1.961,12/10/2022,13:00 h, 100.0000,120105,1180
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,48,48,231,00000007.jpg,2.313,2.069,12/10/2022,13:00 h, 100.0000,120105,1180
2,00000067,SUMATE,,100.000,48,48,650,00000067.jpg,6.510,5.822,12/10/2022,13:00 h, 100.0000,120105,1180
3,00000066,NUEVA LIBERTAD,,100.000,48,48,1687,00000066.jpg,16.895,15.110,12/10/2022,13:00 h, 100.0000,120105,1180
1,00000069,MOVIMIENTO REGIONAL TRABAJO MAS TRABAJO,,100.000,48,48,1770,00000069.jpg,17.727,15.853,12/10/2022,13:00 h, 100.0000,120105,1180
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,48,48,2384,00000002.jpg,23.876,21.352,12/10/2022,13:00 h, 100.0000,120105,1180
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,48,48,2639,00000004.jpg,26.430,23.636,12/10/2022,13:00 h, 100.0000,120105,1180
