,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000001,ACCION POPULAR,,100.000,18,18,29,00000001.jpg,0.962,0.818,12/10/2022,13:00 h, 100.0000,091106,532
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,18,18,30,00000008.jpg,0.996,0.846,12/10/2022,13:00 h, 100.0000,091106,532
3,00000056,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,,100.000,18,18,79,00000056.jpg,2.622,2.228,12/10/2022,13:00 h, 100.0000,091106,532
4,00000005,JUNTOS POR EL PERU,,100.000,18,18,81,00000005.jpg,2.688,2.285,12/10/2022,13:00 h, 100.0000,091106,532
0,00000053,MOVIMIENTO POLITICO CAMBIEMOS X HCO,,100.000,18,18,134,00000053.jpg,4.447,3.780,12/10/2022,13:00 h, 100.0000,091106,532
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,18,18,257,00000002.jpg,8.530,7.250,12/10/2022,13:00 h, 100.0000,091106,532
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,18,18,341,00000007.jpg,11.318,9.619,12/10/2022,13:00 h, 100.0000,091106,532
1,00000054,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,,100.000,18,18,527,00000054.jpg,17.491,14.866,12/10/2022,13:00 h, 100.0000,091106,532
2,00000057,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,,100.000,18,18,710,00000057.jpg,23.565,20.028,12/10/2022,13:00 h, 100.0000,091106,532
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,18,18,825,00000004.jpg,27.381,23.272,12/10/2022,13:00 h, 100.0000,091106,532
