,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,38,38,9,00000010.jpg,0.106,0.096,12/10/2022,13:00 h,  97.4359,130311,897
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,38,38,19,00000071.jpg,0.223,0.202,12/10/2022,13:00 h,  97.4359,130311,897
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,38,38,72,00000070.jpg,0.846,0.765,12/10/2022,13:00 h,  97.4359,130311,897
5,00000003,RENOVACION POPULAR,,100.000,38,38,129,00000003.jpg,1.516,1.371,12/10/2022,13:00 h,  97.4359,130311,897
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,38,38,149,00000008.jpg,1.750,1.584,12/10/2022,13:00 h,  97.4359,130311,897
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,38,38,251,00000011.jpg,2.949,2.668,12/10/2022,13:00 h,  97.4359,130311,897
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,38,38,746,00000004.jpg,8.764,7.929,12/10/2022,13:00 h,  97.4359,130311,897
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,38,38,844,00000002.jpg,9.915,8.970,12/10/2022,13:00 h,  97.4359,130311,897
4,00000006,FUERZA POPULAR,,100.000,38,38,1843,00000006.jpg,21.652,19.588,12/10/2022,13:00 h,  97.4359,130311,897
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,38,38,1894,00000007.jpg,22.251,20.130,12/10/2022,13:00 h,  97.4359,130311,897
3,00000005,JUNTOS POR EL PERU,,100.000,38,38,2556,00000005.jpg,30.028,27.165,12/10/2022,13:00 h,  97.4359,130311,897
