,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
4,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,82,82,128,00000011.jpg,0.779,0.670,12/10/2022,16:00 h, 100.0000,090111,2689
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,82,82,147,00000004.jpg,0.895,0.769,12/10/2022,16:00 h, 100.0000,090111,2689
6,00000006,FUERZA POPULAR,,100.000,82,82,187,00000006.jpg,1.139,0.978,12/10/2022,16:00 h, 100.0000,090111,2689
5,00000005,JUNTOS POR EL PERU,,100.000,82,82,321,00000005.jpg,1.954,1.679,12/10/2022,16:00 h, 100.0000,090111,2689
7,00000001,ACCION POPULAR,,100.000,82,82,413,00000001.jpg,2.515,2.161,12/10/2022,16:00 h, 100.0000,090111,2689
8,00000003,RENOVACION POPULAR,,100.000,82,82,734,00000003.jpg,4.469,3.840,12/10/2022,16:00 h, 100.0000,090111,2689
11,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,82,82,928,00000002.jpg,5.650,4.855,12/10/2022,16:00 h, 100.0000,090111,2689
3,00000056,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,,100.000,82,82,975,00000056.jpg,5.936,5.101,12/10/2022,16:00 h, 100.0000,090111,2689
0,00000053,MOVIMIENTO POLITICO CAMBIEMOS X HCO,,100.000,82,82,1307,00000053.jpg,7.958,6.838,12/10/2022,16:00 h, 100.0000,090111,2689
10,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,82,82,2903,00000007.jpg,17.675,15.189,12/10/2022,16:00 h, 100.0000,090111,2689
1,00000054,MOVIMIENTO INDEPENDIENTE REGIONAL MI BUEN VECINO,,100.000,82,82,3045,00000054.jpg,18.540,15.932,12/10/2022,16:00 h, 100.0000,090111,2689
2,00000057,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,,100.000,82,82,5336,00000057.jpg,32.489,27.918,12/10/2022,16:00 h, 100.0000,090111,2689
