,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000003,RENOVACION POPULAR,,100.000,99,99,239,00000003.jpg,1.146,0.975,12/10/2022,16:00 h, 100.0000,220112,3659
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,99,99,326,00000002.jpg,1.563,1.330,12/10/2022,16:00 h, 100.0000,220112,3659
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,99,99,553,00000004.jpg,2.652,2.256,12/10/2022,16:00 h, 100.0000,220112,3659
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,99,99,640,00000011.jpg,3.069,2.611,12/10/2022,16:00 h, 100.0000,220112,3659
6,00000001,ACCION POPULAR,,100.000,99,99,706,00000001.jpg,3.385,2.880,12/10/2022,16:00 h, 100.0000,220112,3659
1,00000118,IGUALDAD NACIONAL CRISTIANA AUTONOMA - INCA,,100.000,99,99,744,00000118.jpg,3.568,3.035,12/10/2022,16:00 h, 100.0000,220112,3659
4,00000119,SIEMPRE TACNA,,100.000,99,99,2737,00000119.jpg,13.125,11.166,12/10/2022,16:00 h, 100.0000,220112,3659
2,00000116,FRENTE ESPERANZA POR TACNA,,100.000,99,99,2860,00000116.jpg,13.714,11.667,12/10/2022,16:00 h, 100.0000,220112,3659
3,00000115,MOVIMIENTO INDEPENDIENTE REGIONAL FUERZA TACNA,,100.000,99,99,3564,00000115.jpg,17.090,14.539,12/10/2022,16:00 h, 100.0000,220112,3659
0,00000113,BANDERAS TACNEÑISTAS,,100.000,99,99,3848,00000113.jpg,18.452,15.698,12/10/2022,16:00 h, 100.0000,220112,3659
7,00000009,PODEMOS PERU,,100.000,99,99,4637,00000009.jpg,22.236,18.916,12/10/2022,16:00 h, 100.0000,220112,3659
