,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,4,4,1,00000011.jpg,0.112,0.107,12/10/2022,13:00 h, 100.0000,190503,47
6,00000001,ACCION POPULAR,,100.000,4,4,2,00000001.jpg,0.225,0.213,12/10/2022,13:00 h, 100.0000,190503,47
0,00000099,PIURA RENACE,,100.000,4,4,3,00000099.jpg,0.337,0.320,12/10/2022,13:00 h, 100.0000,190503,47
8,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,6,00000008.jpg,0.674,0.640,12/10/2022,13:00 h, 100.0000,190503,47
9,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,4,4,8,00000002.jpg,0.899,0.854,12/10/2022,13:00 h, 100.0000,190503,47
3,00000097,REGION PARA TODOS,,100.000,4,4,16,00000097.jpg,1.798,1.708,12/10/2022,13:00 h, 100.0000,190503,47
4,00000096,CONTIGO REGION,,100.000,4,4,18,00000096.jpg,2.022,1.921,12/10/2022,13:00 h, 100.0000,190503,47
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,4,4,251,00000095.jpg,28.202,26.788,12/10/2022,13:00 h, 100.0000,190503,47
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,4,4,267,00000004.jpg,30.000,28.495,12/10/2022,13:00 h, 100.0000,190503,47
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,4,4,318,00000098.jpg,35.730,33.938,12/10/2022,13:00 h, 100.0000,190503,47
