,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,15,15,2,00000009.jpg,0.062,0.054,12/10/2022,13:00 h, 100.0000,200103,495
7,00000001,ACCION POPULAR,,100.000,15,15,11,00000001.jpg,0.341,0.296,12/10/2022,13:00 h, 100.0000,200103,495
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,15,15,17,00000011.jpg,0.527,0.457,12/10/2022,13:00 h, 100.0000,200103,495
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,15,15,36,00000008.jpg,1.116,0.967,12/10/2022,13:00 h, 100.0000,200103,495
4,00000103,MORAL Y DESARROLLO,,100.000,15,15,65,00000103.jpg,2.015,1.747,12/10/2022,13:00 h, 100.0000,200103,495
0,00000101,PODER ANDINO,,100.000,15,15,116,00000101.jpg,3.596,3.117,12/10/2022,13:00 h, 100.0000,200103,495
3,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,15,15,195,00000102.jpg,6.045,5.241,12/10/2022,13:00 h, 100.0000,200103,495
5,00000109,POR LAS COMUNIDADES FUENTE DE INTEGRACION ANDINA DE PUNO - CONFIA - PUNO,,100.000,15,15,617,00000109.jpg,19.126,16.582,12/10/2022,13:00 h, 100.0000,200103,495
1,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,15,15,774,00000100.jpg,23.993,20.801,12/10/2022,13:00 h, 100.0000,200103,495
2,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,15,15,1393,00000105.jpg,43.180,37.436,12/10/2022,13:00 h, 100.0000,200103,495
