,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
9,00000003,RENOVACION POPULAR,,100.000,5,5,0,00000003.jpg,0.000,0.000,12/10/2022,13:00 h, 100.0000,110114,106
7,00000005,JUNTOS POR EL PERU,,100.000,5,5,1,00000005.jpg,0.114,0.102,12/10/2022,13:00 h, 100.0000,110114,106
11,00000010,PARTIDO MORADO,,100.000,5,5,1,00000010.jpg,0.114,0.102,12/10/2022,13:00 h, 100.0000,110114,106
0,00000064,CORAZON PATRIOTA,,100.000,5,5,2,00000064.jpg,0.228,0.203,12/10/2022,13:00 h, 100.0000,110114,106
1,00000063,JUNIN SOSTENIBLE CON SU GENTE,,100.000,5,5,3,00000063.jpg,0.341,0.305,12/10/2022,13:00 h, 100.0000,110114,106
4,00000065,MOVIMIENTO REGIONAL BLOQUE POPULAR JUNIN,,100.000,5,5,4,00000065.jpg,0.455,0.406,12/10/2022,13:00 h, 100.0000,110114,106
6,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,5,5,7,00000011.jpg,0.796,0.711,12/10/2022,13:00 h, 100.0000,110114,106
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,5,5,10,00000004.jpg,1.138,1.015,12/10/2022,13:00 h, 100.0000,110114,106
3,00000062,JUNIN RENACE,,100.000,5,5,13,00000062.jpg,1.479,1.320,12/10/2022,13:00 h, 100.0000,110114,106
12,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,5,5,40,00000008.jpg,4.551,4.061,12/10/2022,13:00 h, 100.0000,110114,106
8,00000001,ACCION POPULAR,,100.000,5,5,58,00000001.jpg,6.598,5.888,12/10/2022,13:00 h, 100.0000,110114,106
2,00000061,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.000,5,5,278,00000061.jpg,31.627,28.223,12/10/2022,13:00 h, 100.0000,110114,106
5,00000060,CAMINEMOS JUNTOS POR JUNIN,,100.000,5,5,462,00000060.jpg,52.560,46.904,12/10/2022,13:00 h, 100.0000,110114,106
