,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000003,RENOVACION POPULAR,,100.000,450,450,588,00000003.jpg,0.662,0.559,12/10/2022,13:00 h,  99.1189,190601,16392
9,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,450,450,985,00000007.jpg,1.109,0.936,12/10/2022,13:00 h,  99.1189,190601,16392
8,00000004,ALIANZA PARA EL PROGRESO,,100.000,450,450,2430,00000004.jpg,2.737,2.310,12/10/2022,13:00 h,  99.1189,190601,16392
6,00000009,PODEMOS PERU,,100.000,450,450,2476,00000009.jpg,2.788,2.354,12/10/2022,13:00 h,  99.1189,190601,16392
0,00000099,PIURA RENACE,,100.000,450,450,2906,00000099.jpg,3.273,2.763,12/10/2022,13:00 h,  99.1189,190601,16392
5,00000006,FUERZA POPULAR,,100.000,450,450,4778,00000006.jpg,5.381,4.542,12/10/2022,13:00 h,  99.1189,190601,16392
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,450,450,10213,00000002.jpg,11.501,9.709,12/10/2022,13:00 h,  99.1189,190601,16392
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,450,450,13844,00000095.jpg,15.590,13.161,12/10/2022,13:00 h,  99.1189,190601,16392
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,450,450,16081,00000098.jpg,18.109,15.287,12/10/2022,13:00 h,  99.1189,190601,16392
3,00000097,REGION PARA TODOS,,100.000,450,450,16092,00000097.jpg,18.122,15.298,12/10/2022,13:00 h,  99.1189,190601,16392
4,00000096,CONTIGO REGION,,100.000,450,450,18406,00000096.jpg,20.728,17.498,12/10/2022,13:00 h,  99.1189,190601,16392
