,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000010,PARTIDO MORADO,,100.000,115,115,21,00000010.jpg,0.093,0.075,12/10/2022,13:00 h,  96.6387,130306,5609
0,00000071,MOVIMIENTO VERDE UNIDO,,100.000,115,115,42,00000071.jpg,0.187,0.150,12/10/2022,13:00 h,  96.6387,130306,5609
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,115,115,140,00000008.jpg,0.623,0.498,12/10/2022,13:00 h,  96.6387,130306,5609
1,00000070,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.000,115,115,166,00000070.jpg,0.739,0.591,12/10/2022,13:00 h,  96.6387,130306,5609
5,00000003,RENOVACION POPULAR,,100.000,115,115,175,00000003.jpg,0.779,0.623,12/10/2022,13:00 h,  96.6387,130306,5609
7,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,115,115,617,00000007.jpg,2.745,2.197,12/10/2022,13:00 h,  96.6387,130306,5609
3,00000005,JUNTOS POR EL PERU,,100.000,115,115,2003,00000005.jpg,8.911,7.132,12/10/2022,13:00 h,  96.6387,130306,5609
6,00000004,ALIANZA PARA EL PROGRESO,,100.000,115,115,2863,00000004.jpg,12.737,10.194,12/10/2022,13:00 h,  96.6387,130306,5609
4,00000006,FUERZA POPULAR,,100.000,115,115,4086,00000006.jpg,18.179,14.548,12/10/2022,13:00 h,  96.6387,130306,5609
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,115,115,4628,00000002.jpg,20.590,16.478,12/10/2022,13:00 h,  96.6387,130306,5609
2,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,115,115,7736,00000011.jpg,34.417,27.544,12/10/2022,13:00 h,  96.6387,130306,5609
