,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
7,00000009,PODEMOS PERU,,100.000,75,75,20,00000009.jpg,0.139,0.121,12/10/2022,13:00 h,  96.1538,190107,2242
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,75,75,31,00000011.jpg,0.216,0.187,12/10/2022,13:00 h,  96.1538,190107,2242
8,00000003,RENOVACION POPULAR,,100.000,75,75,32,00000003.jpg,0.223,0.193,12/10/2022,13:00 h,  96.1538,190107,2242
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,75,75,123,00000095.jpg,0.858,0.742,12/10/2022,13:00 h,  96.1538,190107,2242
6,00000006,FUERZA POPULAR,,100.000,75,75,204,00000006.jpg,1.422,1.230,12/10/2022,13:00 h,  96.1538,190107,2242
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,75,75,229,00000004.jpg,1.597,1.381,12/10/2022,13:00 h,  96.1538,190107,2242
0,00000099,PIURA RENACE,,100.000,75,75,306,00000099.jpg,2.133,1.845,12/10/2022,13:00 h,  96.1538,190107,2242
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,75,75,1244,00000002.jpg,8.673,7.501,12/10/2022,13:00 h,  96.1538,190107,2242
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,75,75,2561,00000098.jpg,17.855,15.442,12/10/2022,13:00 h,  96.1538,190107,2242
3,00000097,REGION PARA TODOS,,100.000,75,75,4410,00000097.jpg,30.747,26.590,12/10/2022,13:00 h,  96.1538,190107,2242
4,00000096,CONTIGO REGION,,100.000,75,75,5183,00000096.jpg,36.136,31.251,12/10/2022,13:00 h,  96.1538,190107,2242
