,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,4,4,1,00000002.jpg,0.143,0.122,12/10/2022,12:30 h, 100.0000,040214,120
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,4,4,2,00000007.jpg,0.286,0.244,12/10/2022,12:30 h, 100.0000,040214,120
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,4,4,3,00000026.jpg,0.429,0.366,12/10/2022,12:30 h, 100.0000,040214,120
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,4,4,5,00000004.jpg,0.715,0.611,12/10/2022,12:30 h, 100.0000,040214,120
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,4,4,28,00000032.jpg,4.006,3.419,12/10/2022,12:30 h, 100.0000,040214,120
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,4,4,29,00000027.jpg,4.149,3.541,12/10/2022,12:30 h, 100.0000,040214,120
0,00000028,YO AREQUIPA,,100.000,4,4,37,00000028.jpg,5.293,4.518,12/10/2022,12:30 h, 100.0000,040214,120
6,00000005,JUNTOS POR EL PERU,,100.000,4,4,47,00000005.jpg,6.724,5.739,12/10/2022,12:30 h, 100.0000,040214,120
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,4,4,83,00000008.jpg,11.874,10.134,12/10/2022,12:30 h, 100.0000,040214,120
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,4,4,227,00000031.jpg,32.475,27.717,12/10/2022,12:30 h, 100.0000,040214,120
2,00000029,FUERZA AREQUIPEÑA,,100.000,4,4,237,00000029.jpg,33.906,28.938,12/10/2022,12:30 h, 100.0000,040214,120
