,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,3,3,1,00000026.jpg,0.205,0.165,12/10/2022,12:30 h, 100.0000,040215,119
8,00000007,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.000,3,3,1,00000007.jpg,0.205,0.165,12/10/2022,12:30 h, 100.0000,040215,119
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,3,3,3,00000004.jpg,0.616,0.495,12/10/2022,12:30 h, 100.0000,040215,119
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,3,3,7,00000008.jpg,1.437,1.155,12/10/2022,12:30 h, 100.0000,040215,119
3,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,3,3,13,00000032.jpg,2.669,2.145,12/10/2022,12:30 h, 100.0000,040215,119
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,3,3,51,00000002.jpg,10.472,8.416,12/10/2022,12:30 h, 100.0000,040215,119
0,00000028,YO AREQUIPA,,100.000,3,3,52,00000028.jpg,10.678,8.581,12/10/2022,12:30 h, 100.0000,040215,119
6,00000005,JUNTOS POR EL PERU,,100.000,3,3,55,00000005.jpg,11.294,9.076,12/10/2022,12:30 h, 100.0000,040215,119
4,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,3,3,63,00000027.jpg,12.936,10.396,12/10/2022,12:30 h, 100.0000,040215,119
2,00000029,FUERZA AREQUIPEÑA,,100.000,3,3,67,00000029.jpg,13.758,11.056,12/10/2022,12:30 h, 100.0000,040215,119
5,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,3,3,174,00000031.jpg,35.729,28.713,12/10/2022,12:30 h, 100.0000,040215,119
