,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,31,31,14,00000009.jpg,0.202,0.182,12/10/2022,13:00 h, 100.0000,201202,753
0,00000108,MOVIMIENTO ACCION REGIONAL,,100.000,31,31,17,00000108.jpg,0.245,0.221,12/10/2022,13:00 h, 100.0000,201202,753
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,31,31,37,00000008.jpg,0.534,0.481,12/10/2022,13:00 h, 100.0000,201202,753
4,00000102,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,,100.000,31,31,250,00000102.jpg,3.605,3.252,12/10/2022,13:00 h, 100.0000,201202,753
2,00000100,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,,100.000,31,31,255,00000100.jpg,3.678,3.317,12/10/2022,13:00 h, 100.0000,201202,753
1,00000107,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,,100.000,31,31,403,00000107.jpg,5.812,5.243,12/10/2022,13:00 h, 100.0000,201202,753
7,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,31,31,598,00000011.jpg,8.624,7.779,12/10/2022,13:00 h, 100.0000,201202,753
5,00000103,MORAL Y DESARROLLO,,100.000,31,31,916,00000103.jpg,13.210,11.916,12/10/2022,13:00 h, 100.0000,201202,753
3,00000105,REFORMA Y HONRADEZ POR MAS OBRAS,,100.000,31,31,2160,00000105.jpg,31.151,28.099,12/10/2022,13:00 h, 100.0000,201202,753
6,00000104,SOMOS PUEBLO,,100.000,31,31,2284,00000104.jpg,32.939,29.713,12/10/2022,13:00 h, 100.0000,201202,753
