,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
1,00000141,PARTIDO PATRIOTICO DEL PERU,,100.000,751,751,720,00000141.jpg,0.458,0.399,12/10/2022,16:00 h, 100.0000,140105,23168
8,00000010,PARTIDO MORADO,,100.000,751,751,3069,00000010.jpg,1.954,1.702,12/10/2022,16:00 h, 100.0000,140105,23168
4,00000001,ACCION POPULAR,,100.000,751,751,3966,00000001.jpg,2.525,2.200,12/10/2022,16:00 h, 100.0000,140105,23168
9,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,751,751,4718,00000008.jpg,3.003,2.617,12/10/2022,16:00 h, 100.0000,140105,23168
3,00000006,FUERZA POPULAR,,100.000,751,751,5493,00000006.jpg,3.497,3.047,12/10/2022,16:00 h, 100.0000,140105,23168
2,00000005,JUNTOS POR EL PERU,,100.000,751,751,5626,00000005.jpg,3.581,3.121,12/10/2022,16:00 h, 100.0000,140105,23168
0,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,751,751,8612,00000011.jpg,5.482,4.777,12/10/2022,16:00 h, 100.0000,140105,23168
5,00000009,PODEMOS PERU,,100.000,751,751,26309,00000009.jpg,16.747,14.594,12/10/2022,16:00 h, 100.0000,140105,23168
6,00000003,RENOVACION POPULAR,,100.000,751,751,31048,00000003.jpg,19.763,17.223,12/10/2022,16:00 h, 100.0000,140105,23168
7,00000004,ALIANZA PARA EL PROGRESO,,100.000,751,751,31849,00000004.jpg,20.273,17.668,12/10/2022,16:00 h, 100.0000,140105,23168
10,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,751,751,35689,00000002.jpg,22.718,19.798,12/10/2022,16:00 h, 100.0000,140105,23168
