,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000005,JUNTOS POR EL PERU,,100.000,10,10,13,00000005.jpg,0.624,0.543,12/10/2022,16:00 h, 100.0000,040108,308
3,00000029,FUERZA AREQUIPEÑA,,100.000,10,10,27,00000029.jpg,1.295,1.128,12/10/2022,16:00 h, 100.0000,040108,308
6,00000031,"AREQUIPA, TRADICION Y FUTURO",,100.000,10,10,75,00000031.jpg,3.597,3.134,12/10/2022,16:00 h, 100.0000,040108,308
9,00000004,ALIANZA PARA EL PROGRESO,,100.000,10,10,86,00000004.jpg,4.125,3.594,12/10/2022,16:00 h, 100.0000,040108,308
1,00000026,MOVIMIENTO REGIONAL REVALORA,,100.000,10,10,98,00000026.jpg,4.700,4.095,12/10/2022,16:00 h, 100.0000,040108,308
0,00000028,YO AREQUIPA,,100.000,10,10,115,00000028.jpg,5.516,4.806,12/10/2022,16:00 h, 100.0000,040108,308
7,00000033,AREQUIPA TRANSFORMACION,,100.000,10,10,231,00000033.jpg,11.079,9.653,12/10/2022,16:00 h, 100.0000,040108,308
4,00000032,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.000,10,10,294,00000032.jpg,14.101,12.286,12/10/2022,16:00 h, 100.0000,040108,308
5,00000027,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.000,10,10,298,00000027.jpg,14.293,12.453,12/10/2022,16:00 h, 100.0000,040108,308
10,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,10,10,403,00000008.jpg,19.329,16.841,12/10/2022,16:00 h, 100.0000,040108,308
2,00000181,AREQUIPA RENACE,,100.000,10,10,445,00000181.jpg,21.343,18.596,12/10/2022,16:00 h, 100.0000,040108,308
