,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos
8,00000009,PODEMOS PERU,,100.000,28,28,6,00000009.jpg,0.098,0.090,12/10/2022,13:00 h, 100.0000,190705,557
11,00000008,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.000,28,28,7,00000008.jpg,0.114,0.105,12/10/2022,13:00 h, 100.0000,190705,557
9,00000003,RENOVACION POPULAR,,100.000,28,28,11,00000003.jpg,0.179,0.164,12/10/2022,13:00 h, 100.0000,190705,557
7,00000001,ACCION POPULAR,,100.000,28,28,12,00000001.jpg,0.196,0.179,12/10/2022,13:00 h, 100.0000,190705,557
12,00000002,PARTIDO DEMOCRATICO SOMOS PERU,,100.000,28,28,12,00000002.jpg,0.196,0.179,12/10/2022,13:00 h, 100.0000,190705,557
5,00000011,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.000,28,28,13,00000011.jpg,0.212,0.194,12/10/2022,13:00 h, 100.0000,190705,557
3,00000097,REGION PARA TODOS,,100.000,28,28,68,00000097.jpg,1.109,1.017,12/10/2022,13:00 h, 100.0000,190705,557
0,00000099,PIURA RENACE,,100.000,28,28,249,00000099.jpg,4.062,3.724,12/10/2022,13:00 h, 100.0000,190705,557
6,00000006,FUERZA POPULAR,,100.000,28,28,341,00000006.jpg,5.563,5.099,12/10/2022,13:00 h, 100.0000,190705,557
10,00000004,ALIANZA PARA EL PROGRESO,,100.000,28,28,505,00000004.jpg,8.238,7.552,12/10/2022,13:00 h, 100.0000,190705,557
2,00000095,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,,100.000,28,28,613,00000095.jpg,10.000,9.167,12/10/2022,13:00 h, 100.0000,190705,557
4,00000096,CONTIGO REGION,,100.000,28,28,1915,00000096.jpg,31.240,28.638,12/10/2022,13:00 h, 100.0000,190705,557
1,00000098,ORGANIZACION POLITICA UNIDAD REGIONAL,,100.000,28,28,2378,00000098.jpg,38.793,35.562,12/10/2022,13:00 h, 100.0000,190705,557
